id,title,author_hash,fandoms,fandom_tag_ids,general_tag_ids,language,words,chapters,comments,kudos,bookmarks,hits,date,rating,category,warnings,status
9872603,Frozen Delights,159ba97397e454da1d2c56fb35613ac07d2485445c48fc1822003c27544c402d,[],3+0+1+5+2,180+267+141+11+13+807+29+10,en,1755,1/1,1,6,1,269,2009-02-01,E,MG,C,C
10162790,Liberate Me,159ba97397e454da1d2c56fb35613ac07d2485445c48fc1822003c27544c402d,[],9+2+93+11+28+24+10+0+1+17+175+35+21+20+75+7+5+6+4+48+112+51+25+122+19,188+180+267+141+189+11+2+433+59+10,en,89159,9/9,6,50,17,2338,2009-02-01,E,M,V,C
10162880,Moonlit Sonata,159ba97397e454da1d2c56fb35613ac07d2485445c48fc1822003c27544c402d,[],407,180+267+177+141+189+11+2+433+456+59+51+6+271+744+10,en,1345,1/1,0,2,0,134,2009-02-01,M,M,DUV,C
113806,Matilha,47e55760a17af866bc9dacc77ef390f54b11829d06d959a4656d49320bac18e2,[],7+6+56,59+10+897+973+3971+141+57+241,ptBR,6173,1/1,0,5,3,126,2009-02-01,M,HM,N,C
12409014,Back to the Burrow,661b036e16af5941e681c656b44b9936a1dc2086101061d7af9a1c615be6e9fe,[],1+0+5,7,en,4696,1/1,0,2,0,55,2009-02-01,G,G,C,C
58503,French Suite,496bf6a92932abe7a6eaff2699505d9706dbf5b3f473cafc99da610f34cf313e,['Harry Potter - Rowling'],15531+2,33+192,en,660,1/1,7,44,9,871,2009-02-01,T,H,N,C
386179,Forsaken,9509b02d3a0f369eb53267f616d002031806c9fe74f5e230ba90c90fab6ecea2,[],6+1+0+15+18,1116+6,en,413,1/1,2,4,0,375,2009-02-01,G,G,D,C
706488,Draußen fällt der Schnee,1c0a0afd38d52f8cfa8974765757ab3efa8890a7fe5fdbc166e6472aa4c643aa,[],128+15+10+158+143,3486+35+1356+2319,de,311,1/1,2,3,0,195,2009-02-01,G,F,N,C
713774,Whirlwind,7c0a78a3ca0d6a82e835ec1651b4aa186b47beafbe8a80bf671e092a38668381,[],16+0+6,188+35+15+1822,en,800,1/1,2,54,5,1152,2009-02-01,E,M,N,C
1964493,Option Three,5df4aa0d321c8b26d6b2e964c9f5da67d4742e54e5b4cdf14d4417341e200daa,[],1761,,en,170,1/1,0,8,0,170,2009-02-01,T,M,N,C
1987263,Wet Harvesting,5df4aa0d321c8b26d6b2e964c9f5da67d4742e54e5b4cdf14d4417341e200daa,[],,,en,161,1/1,0,22,1,396,2009-02-01,T,M,N,C
59140,Never An Easy Choice,a9d0df1873a041a6e38e2c461ffc6b53d216fd7cfab9bece3e9b5bc5c69b4203,[],0+2,457+1779+1826,en,3547,1/1,7,162,15,2806,2009-02-02,E,M,N,C
178625,Eso eres tú,f2d9dda525c25ac42a856b97c898617825719373bf512466c1a781b7b627129e,[],3,276,es,1358,1/1,5,24,0,661,2009-02-02,T,M,N,C
