id,title,author_hash,fandoms,fandom_tag_ids,general_tag_ids,language,words,chapters,comments,kudos,bookmarks,hits,date,rating,category,warnings,status
743631,Starfire Nights,dcb41923e3608e4666a1e3714f22c6f6d80153df2ae3738a31345c695775c252,[],3+2+0,19+370+1500+288+7342,en,33618,4/4,37,485,47,11158,2013-04-01,M,M,N,C
743821,Marked,b274b98d26a8fa3bc061e5c97d97dcf9d79114b9dbcd8c479d4644b414120835,['Sherlock (TV)'],,33+9+744+1062,en,1521,1/1,2,12,1,303,2013-04-01,T,G,N,C
743847,Fiendfyre,daf397a74e6318100fa02a108a39ac5a4634d70bf68a3832392add5715f5c728,[],0+2+1+5+151+104,3543+209,en,724,1/1,1,19,3,3653,2013-04-01,G,M,D,C
743856,Stalking Silver,daf397a74e6318100fa02a108a39ac5a4634d70bf68a3832392add5715f5c728,[],3+2+0+25,276+51,en,4206,1/1,3,62,8,1429,2013-04-01,E,M,N,C
743861,A Crisis,daf397a74e6318100fa02a108a39ac5a4634d70bf68a3832392add5715f5c728,[],3+0+2+25,276,en,5176,1/1,1,35,9,981,2013-04-01,T,M,N,C
553423,Wrong kind of Love,719157282bf76c51dbfaa1f0c27f63386e26eb1912732365c3096d3e05053059,[],221+9+0+4+7+5+1+11+2,142+5081+987,en,7940,3/?,6,49,4,1594,2013-04-01,M,U,C,W
638303,Missing in the Middle,719157282bf76c51dbfaa1f0c27f63386e26eb1912732365c3096d3e05053059,['Sherlock Holmes (Downey films)'],27+0+5+1,,en,8069,3/?,41,517,99,11935,2013-04-01,T,G,N,W
744010,Four,d6fe704356810b61d2f145cf0123eef579e5712e5142e4b9dda09bee2541614d,[],2691+7+5,10,en,354,1/1,0,26,1,461,2013-04-01,T,M,C,C
744023,Every Breath You Take,d6fe704356810b61d2f145cf0123eef579e5712e5142e4b9dda09bee2541614d,[],5+0,2+457+59,en,399,1/1,4,60,5,985,2013-04-01,M,M,C,C
744000,Triple Viktory,4572dcf60c9c3732d337c668f203231adffb798f096851ab31a475766ac53471,[],49+16+45+599+9015+6+1+0+115,,en,28292,12/12,77,616,153,14504,2013-04-01,E,HMU,C,C
744033,Ailing,d6fe704356810b61d2f145cf0123eef579e5712e5142e4b9dda09bee2541614d,[],269+0+5,2,en,354,1/1,0,6,0,204,2013-04-01,G,GM,C,C
744042,Ron's Hair Is,d6fe704356810b61d2f145cf0123eef579e5712e5142e4b9dda09bee2541614d,[],119+0+5,10+0,en,235,1/1,0,34,2,742,2013-04-01,G,M,C,C
744061,Hatred,d6fe704356810b61d2f145cf0123eef579e5712e5142e4b9dda09bee2541614d,[],269+29+0+5+1,2+142+59,en,906,1/1,0,32,2,593,2013-04-01,G,GHM,C,C
744072,Colorful,d6fe704356810b61d2f145cf0123eef579e5712e5142e4b9dda09bee2541614d,[],119+0+5,10+59,en,905,1/1,2,21,0,590,2013-04-01,T,M,C,C
744481,Misdirection,cc02d36cb4b4bf3bb0bc27d6a8877c2f20a899663e53ea911e599ee2793f3e34,[],3+2+0,13+852,en,3764,1/1,14,267,26,3292,2013-04-01,T,M,C,C
744657,Hidden Belongings and Pretty Girl's Kisses,5ade3adb4807c26ff207f1f2504f70f2d157a6b9251f7a467f283e07a50948ff,[],128+10+18+15,276,en,1084,1/1,0,24,1,620,2013-04-01,G,HF,N,C
744811,SPEW,d6d7065e06783ab38ccd174b86ab6af53564fa13b7967f4b25e50a01d1d82b54,['Harry Potter - J. K. Rowling'],1,50+2759,en,300,1/1,11,28,4,511,2013-04-01,G,G,C,C
744222,April Fools/Happy Birthday,e66218e4c215aeff04cf075d19ecdb9451f8adbd4615f08707c3db6eae21eb2e,[],28+24,477+3283+151+35+2,en,168,1/1,0,8,2,171,2013-04-01,G,0,N,C
744269,April the First,f4545d01fed30649df8d66752d0795851f6548def18dd12f9dc520b2f604455e,[],3,,en,7,1/1,7,81,4,1344,2013-04-01,T,M,N,C
744403,Comme un Rêve de Pierre,74c2b93188856a987f3a25fb3acfbab883eccb13853da51dcacbf627312c0645,[],56+1695,457+5+188+368,en,1528,1/1,6,36,4,549,2013-04-01,M,M,N,C
744472,Not going back.,628a333779b6291e90217b974413dd2652417cabfcbe0531b2788aee2d1ac73e,[],0,206+265+1194+251,en,693,1/1,2,256,20,4028,2013-04-01,T,0,VD,C
