id,title,author_hash,fandoms,fandom_tag_ids,general_tag_ids,language,words,chapters,comments,kudos,bookmarks,hits,date,rating,category,warnings,status
10177733,Secrets Are Revealed,affb70e380c8e11c8a300138cf37499071713d349a772584bb7341dc09253af7,[],16+0+1+5+6+2+44,180+141+209+189+51+10,en,3241,3/3,1,46,2,1507,2010-10-01,M,M,U,C
129954,The Virtues of Venom,e98401c8a2a8968a9f9e187c10fd42f65462f522f4f58d43aff8d8dde72e48df,[],6+22,,en,2838,1/1,5,103,11,1544,2010-10-01,E,M,N,C
12416889,Our redheaded Goddess,2ea9099d69b9f5ad7703b676685ca6f697cd6227a12964877ca5adcc127cf962,[],2+0+10,10+13,en,16223,3/3,0,3,2,82,2010-10-01,E,0,C,C
122837,Moonlight Investigations,a421b81c464476f4fbce3bff54dccc2a014d2855925da5a675b1e69ac6a5bc4e,[],96+7+6+175,188,en,8288,1/1,4,50,9,1077,2010-10-01,E,M,N,C
1822633,Halloween Ball,7c0a78a3ca0d6a82e835ec1651b4aa186b47beafbe8a80bf671e092a38668381,[],485+403+0+5+1+2+6,320+241+370+1055+188+1304+1822+756+2566+3281,en,602,1/1,0,35,1,717,2010-10-01,T,U,N,C
127865,Duality,e98401c8a2a8968a9f9e187c10fd42f65462f522f4f58d43aff8d8dde72e48df,[],6+17+648,,en,1014,1/1,2,70,9,1102,2010-10-02,E,M,N,C
1822177,Toxophilites,7c0a78a3ca0d6a82e835ec1651b4aa186b47beafbe8a80bf671e092a38668381,[],16+6+0,35+188+15,en,100,1/1,0,32,4,863,2010-10-02,E,M,N,C
39305037,Swimming,26b220104ff7ef3d75ef62f5e7cf8c841521949d1c76b1596ceb6b5eed43b051,[],591+86+127,557,en,696,1/1,0,2,0,32,2010-10-02,T,F,N,C
123198,"Well Roared, Lion",dfd064e8085c925150a95eb3c5e815d8e87fff095b1b3c70b53347ba5731a37e,[],136+1+44,10+59+55+189+2,en,112688,22/40,28,196,80,8367,2010-10-02,M,H,C,W
123202,Gilderoy and the Marauders,739abc03ce40cfe2723b8db526972229669bda132460e034e34866aa18934897,"[""Grimm's Fairy Tales""]",8+4+74+6,,en,2151,1/1,3,23,3,1040,2010-10-02,T,M,D,C
123205,Months & Days,dfd064e8085c925150a95eb3c5e815d8e87fff095b1b3c70b53347ba5731a37e,[],1+309+2,10+13,en,11309,1/1,35,908,225,25834,2010-10-02,E,H,N,C
123237,Headmaster Snape,fc8dc8c18254521d5f724e980142880f2894f93af9e4ec1432e5e1dd42665037,[],6+14+169+113+11,201+59+7,en,4453,1/1,8,56,6,1110,2010-10-02,G,G,N,C
123241,Dueling with Dolts,fc8dc8c18254521d5f724e980142880f2894f93af9e4ec1432e5e1dd42665037,[],113+249+14,13+7,en,1825,1/1,22,126,15,1025,2010-10-02,G,G,N,C
10162112,The Box,fabe877f07a3c275e4c76254be4e9692b845378e3d87b440cb857066a900068c,[],3+0+2,2+433+456+6+10,en,254,1/1,1,6,1,190,2010-10-03,M,M,D,C
123249,Truth of the Heart,fc8dc8c18254521d5f724e980142880f2894f93af9e4ec1432e5e1dd42665037,[],96+7+6+14,10+59,en,34041,11/11,21,152,27,3096,2010-10-03,M,M,V,C
123251,Not So Little Red Riding Hood,739abc03ce40cfe2723b8db526972229669bda132460e034e34866aa18934897,"[""Grimm's Fairy Tales""]",6+74+7+326,118+1927+837+3332+1376+1997,en,5799,1/1,1,31,6,3435,2010-10-03,E,M,C,C
126367,A Gift of Catharsis,e98401c8a2a8968a9f9e187c10fd42f65462f522f4f58d43aff8d8dde72e48df,[],6+7+648,,en,3576,1/1,0,139,14,2211,2010-10-03,E,M,N,C
132287,Night Terrors,506c585de02a6e0be22653b0dcd4038cce535b972a3973effdd7e3436ec720c9,[],0+5,35+2+59+203+6+188+425,en,162,1/1,2,34,3,906,2010-10-03,T,M,C,C
132296,They've Always Been Your Team,506c585de02a6e0be22653b0dcd4038cce535b972a3973effdd7e3436ec720c9,[],0+5,35+10+188+45,en,132,1/1,0,20,1,566,2010-10-03,T,M,N,C
132297,Those Confounded Muggle Cans,506c585de02a6e0be22653b0dcd4038cce535b972a3973effdd7e3436ec720c9,[],0+5,973+10+188+45+131,en,438,1/1,0,15,0,450,2010-10-03,T,M,N,C
132298,Through the Storm,506c585de02a6e0be22653b0dcd4038cce535b972a3973effdd7e3436ec720c9,[],119+0+5+1,45+2+63+59+26+6+10+188+142+1026,en,2458,1/1,2,95,12,1813,2010-10-03,T,HM,N,C
132299,The Trust Series,506c585de02a6e0be22653b0dcd4038cce535b972a3973effdd7e3436ec720c9,[],0+5,973+10+188+170+750+45+938+131,en,1028,2/2,4,42,5,2693,2010-10-03,E,M,N,C
132300,Unexpected,506c585de02a6e0be22653b0dcd4038cce535b972a3973effdd7e3436ec720c9,[],0+5,35+2+63+10+188+45,en,177,1/1,2,38,2,899,2010-10-03,T,M,N,C
132302,Weasley is My King,506c585de02a6e0be22653b0dcd4038cce535b972a3973effdd7e3436ec720c9,[],119+0+5,35+973+10+188+67+266+106+131,en,151,1/1,0,52,3,2908,2010-10-03,E,M,N,C
132303,Writing From the Heart,506c585de02a6e0be22653b0dcd4038cce535b972a3973effdd7e3436ec720c9,[],0+5+1,35+236+10+188,en,190,1/1,0,10,0,278,2010-10-03,G,M,N,C
132304,Blood Traitor,506c585de02a6e0be22653b0dcd4038cce535b972a3973effdd7e3436ec720c9,[],5+2,35+63+153+59+188+1026+45+75,en,205,1/1,2,65,1,1477,2010-10-03,T,M,C,C
132305,Expect the Unexpected,506c585de02a6e0be22653b0dcd4038cce535b972a3973effdd7e3436ec720c9,[],5+18,973+188+170+109+67+45+103+131+815,en,1685,1/1,4,85,3,3644,2010-10-03,E,M,N,C
132307,For the Rest of the World,506c585de02a6e0be22653b0dcd4038cce535b972a3973effdd7e3436ec720c9,[],5+18,35+2+63+59+6+10+188+1026+45,en,130,1/1,3,30,0,632,2010-10-03,G,M,N,C
12404307,A Change,1445d25512b6deb72163ac1914ba7602d4ba7c2d63689424eaeaa9b2e9dc68fb,[],26+8+12,10+13,en,6854,1/1,7,180,30,3773,2010-10-03,T,0,C,C
123322,For the Public Good,decfb93a40e071f51fdbe6169c2b9539aaf8300035cc8a01814d7243a3203b49,[],0+2+74,7164+2230,en,23511,3/3,61,1790,442,23744,2010-10-03,T,M,N,C
132294,The Face of a Ghost,506c585de02a6e0be22653b0dcd4038cce535b972a3973effdd7e3436ec720c9,[],5+0+1+18,189+11+2+63+153+59+26+243+6+188+433+170+45+103+75+345,en,2080,1/1,3,76,8,1525,2010-10-03,M,HGM,C,C
282047,The Simple Solution,31dcd5d6b082c6804eac61ceec12a87394a7229c72797f362fc2ee41c628c3e6,"['Harry Potter - J. K. Rowling', 'Twilight Series - Stephenie Meyer']",749+0,807,en,738,1/1,6,885,71,14276,2010-10-03,T,M,N,C
1950570,Five Days in Denmark,2bafd6dea078b3afc1efdb0376bc4c963a8dc5cc94bd42a91b8979640f2a80ca,[],3+0+2+32,,en,10794,1/1,8,193,26,3633,2010-10-03,E,M,N,C
10787133,Starting Off Together,4f408510ac965787f05fbddd41e47e15502b1500d11e04fae9dbcb19176d6098,[],1+0+10+97+209+5+129,59+35,en,491,1/1,0,6,0,155,2010-10-04,G,0,C,C
124268,But Thou Art Not Forgot,e98401c8a2a8968a9f9e187c10fd42f65462f522f4f58d43aff8d8dde72e48df,[],724+242+648,,en,1835,1/1,2,28,6,576,2010-10-04,E,M,N,C
132278,Everything He Needed,506c585de02a6e0be22653b0dcd4038cce535b972a3973effdd7e3436ec720c9,[],0+5,35+63+10+188+45,en,159,1/1,0,30,1,684,2010-10-04,T,M,N,C
132279,Get it Out!,506c585de02a6e0be22653b0dcd4038cce535b972a3973effdd7e3436ec720c9,[],0+5,35+182+26+188+131,en,156,1/1,0,20,0,638,2010-10-04,T,M,N,C
132280,Hand to Hand and Other Places,506c585de02a6e0be22653b0dcd4038cce535b972a3973effdd7e3436ec720c9,[],0+5+1+24,9370+2+59+10+188+973+51+254+45+66+352,en,3388,1/1,4,97,15,3846,2010-10-04,E,M,N,C
132282,His Sun,506c585de02a6e0be22653b0dcd4038cce535b972a3973effdd7e3436ec720c9,[],0+5,35+11+2+59+26+188+433+1794,en,137,1/1,2,12,0,480,2010-10-04,T,M,D,C
132283,How Something Ridiculous Led to Something Brilliant,506c585de02a6e0be22653b0dcd4038cce535b972a3973effdd7e3436ec720c9,[],0+5+1+2+28+24+10+18+67+65+14+270,11+182+26+6+10+188+45+103+425,en,1693,1/1,2,87,8,1058,2010-10-04,T,M,N,C
132284,I'll Always Take Care of You,506c585de02a6e0be22653b0dcd4038cce535b972a3973effdd7e3436ec720c9,[],0+5,35+2+59+26+6+188+592+425,en,182,1/1,0,24,1,713,2010-10-04,G,M,N,C
132285,It's Over Now,506c585de02a6e0be22653b0dcd4038cce535b972a3973effdd7e3436ec720c9,[],0+5,35+236+2+59+26+6+188+433+425+345,en,160,1/1,0,24,0,709,2010-10-04,T,M,D,C
132286,Move Heaven and Earth,506c585de02a6e0be22653b0dcd4038cce535b972a3973effdd7e3436ec720c9,[],0+5,35+189+2+59+26+6+188+1434+425+757+2286,en,148,1/1,0,25,2,1104,2010-10-04,T,M,N,C
12410094,Bruises,2ea9099d69b9f5ad7703b676685ca6f697cd6227a12964877ca5adcc127cf962,[],4+8+12,10,en,43376,11/11,0,4,0,134,2010-10-04,G,0,C,C
123713,Bound,1540ab07034bc8c28870f478e336e7654cdb221743c48dcc094e450cff5bfd19,[],170+4+8,207+170+543,en,953,1/1,1,62,8,1895,2010-10-04,T,M,N,C
123719,"New Year, Old Friends",1540ab07034bc8c28870f478e336e7654cdb221743c48dcc094e450cff5bfd19,[],9+7+4,926,en,323,1/1,0,19,0,345,2010-10-04,T,M,N,C
123726,A Small Measure,1540ab07034bc8c28870f478e336e7654cdb221743c48dcc094e450cff5bfd19,[],35+10,10136+117,en,1247,1/1,0,5,1,237,2010-10-04,T,G,N,C
123728,A Fresh Cup of Really Hot Tea,1540ab07034bc8c28870f478e336e7654cdb221743c48dcc094e450cff5bfd19,[],22+13577,,en,984,1/1,0,3,0,216,2010-10-04,G,G,N,C
1822192,After the Flight,7c0a78a3ca0d6a82e835ec1651b4aa186b47beafbe8a80bf671e092a38668381,[],403+6+2,35+32+2+188+2552,en,100,1/1,0,11,0,403,2010-10-04,M,M,U,C
18489457,The Lightkeeper,3ff75c1d95825dcaf16f68a6e2867c782e778425b0df1bacf16ec7c69d4aafe1,[],96+6+7,1412+299+352+26+823+2+460+2928,en,20755,1/1,25,30,8,348,2010-10-04,M,O,C,C
39996138,[ART] Fade Away,7a6db13cbfdf1b97a9e9328be7289f33f5eddace32b50dcbe0dbbf866541c160,[],3+2+0+6421+32+61,197+442+627+151,en,0,1/1,0,30,0,548,2010-10-04,T,M,N,C
40680378,Nikdy!,26daa0f87b855830a9541bac6c3f85720cd173d04f78a398c9dd1d2f897f5bb0,[],3+2+0,8+35+13,cs,172,1/1,2,5,0,30,2010-10-04,G,M,C,C
123800,Because the night,5f982ed255620da6e1c8b345a4a4d5aad4087799ee7c31beda8670499cd39ab4,[],649+47+70+129,,en,2072,1/1,2,26,4,1375,2010-10-04,E,M,C,C
123804,"And For Some Life is Only Ordinary (or, why Petunia chose Vernon)",05054582ec6b193c3db7dbc6a0682b7ce90667c3c5f3f8a28d46730fdf9028ef,[],4+112+8,510+756+2+2566,en,6117,1/1,5,67,8,2303,2010-10-04,M,H,DU,C
123805,Daydream Believer,05054582ec6b193c3db7dbc6a0682b7ce90667c3c5f3f8a28d46730fdf9028ef,[],7433+56+97+11786,510+172+3624,en,2890,1/1,2,80,9,10177,2010-10-04,E,H,U,C
123806,Three's Company,05054582ec6b193c3db7dbc6a0682b7ce90667c3c5f3f8a28d46730fdf9028ef,[],45+290+0+1+5+648,510+324+756,en,3165,1/1,2,105,17,6779,2010-10-04,E,HU,N,C
123809,Practically Perfect in Every Way,05054582ec6b193c3db7dbc6a0682b7ce90667c3c5f3f8a28d46730fdf9028ef,[],227+190+8741+129,510+153+3624+756+115+210+408+1147,en,4518,1/1,5,32,4,1821,2010-10-04,E,H,VU,C
123812,Vampires Don't Sparkle But They're a Real Bitch to Live With,05054582ec6b193c3db7dbc6a0682b7ce90667c3c5f3f8a28d46730fdf9028ef,[],296+115+1+6809,510+3281+11+13,en,8010,1/1,11,136,28,3188,2010-10-04,E,HM,N,C
123846,Antsy Goblet,9f92e7582f88f8f145b22f6188cfa5dff41342ab28b6627f9b6243e5222f7a14,[],,,en,1179,1/1,1,20,0,576,2010-10-04,T,F,N,C
127780,A Woman of Action,e98401c8a2a8968a9f9e187c10fd42f65462f522f4f58d43aff8d8dde72e48df,[],139,,en,2042,1/1,1,30,0,972,2010-10-05,E,H,N,C
