id,title,author_hash,fandoms,fandom_tag_ids,general_tag_ids,language,words,chapters,comments,kudos,bookmarks,hits,date,rating,category,warnings,status
41970627,The TRUE Story of Harry Potter: Year 1,1d240db8b1f9110b886a4f297107032ad98cae5990e1eeea167cd91f6a57952c,[],0,59,en,3350,2/2,0,0,0,23,2018-02-01,T,0,C,C
13537470,moving day,3e848a4513e772f36c7e0a6bba1f0c7f8d44236da4106a47dbc86699514a6196,[],3+615+2+20+0+85+287,1212+390+26+758,en,1429,1/1,2,74,4,1186,2018-02-01,T,M,N,C
13537410,The Lovely Bastard.,04a1eeeb697e8ddd89d7a8cb100d5b1e41eebb9c172d0d30f956774b38d400ed,[],16+0+6,35+3+207+40,en,162,1/1,27,279,11,3161,2018-02-01,N,M,N,C
13537533,A Nice Picture,70d565d0d834ad0f408a924ab7b944df5546f38c77a871c5f80a502762cb0877,[],30+0+10,,en,1188,1/1,4,175,19,2771,2018-02-01,T,H,N,C
13538196,Behind a Glamour,4b1b605e4ca54077c65dc15ddd8fd12ecc070c2ca497178c5276c589e5404cff,[],248,,en,1593,1/1,0,2,0,163,2018-02-01,N,HG,C,C
13539861,Bring Her Home,9a6411d095818cf5620a663705e0e56031ce003bdfb11023376df4b33dde1f3e,[],204+58+102,345+484+361+20+339,en,2111,1/1,4,161,12,2921,2018-02-01,T,H,N,C
13367256,Tuition Money,0ec238208f8ee20c9ef4110f6991a2a7fde2551b8d6baa9f8bef37558670ba24,[],13+30+534+1012+1+2+0+5+15+10+18+17+21+60+25,,en,60532,19/19,281,1426,352,36304,2018-02-01,E,H,C,C
13540413,Sex and the Ministry,5df4aa0d321c8b26d6b2e964c9f5da67d4742e54e5b4cdf14d4417341e200daa,[],3+2+0,,en,2860,1/1,16,201,21,1735,2018-02-01,M,M,N,C
13447386,Out goes the Light,3efb873bb24181fea8493eb4d9d177c6991b412c7c1be29f3e985ec170676322,[],27+0+23+44+71,,en,802,2/?,2,9,1,252,2018-02-01,T,M,C,W
13120470,The Dark Trio:                   Book 1,d301d10c07949c63be5f26cdc668778294331810911f77dcc955f759759c5d71,[],26+268+0+8+12+5+24+28+35+470+113+14+11+2+1+4+7+6+64+111+98+74+374+90+1117+1184+72+423+831,1062,en,50950,21/21,159,2311,316,72620,2018-02-01,T,H,V,C
13510503,Genetic,7bd8c427739edc1b1f848193c4fe2e4548a697772e94a8f86bef3ab56234e647,"['Deus Ex: Mankind Divided', 'Harry Potter - J. K. Rowling']",0,,en,11596,2/2,0,13,3,310,2018-02-01,M,HGM,C,C
13541508,【翻译】Peekaboo躲猫猫,963f46200e2865da093fa7acd2f6551ab96a0131e16812b69dc8390817d32b8c,[],102+87+58,,zh,2066,1/1,0,39,3,780,2018-02-01,T,M,N,C
13541634,The Aftermath,80d47997dd9cd6ef67755e67da0e294d2ca8d506dbb189fa8531da98425a7155,[],241+1+34,1264+752+143+1047+180,en,1224,1/1,4,43,2,4080,2018-02-01,E,H,R,C
13541709,Principles of Magic - Combat,cdb6419617d8e2463491c6399d2d5f104ece14c28190db108b65e185821ea41c,['Harry Potter - J. K. Rowling'],,19,en,3935,1/1,10,198,7,2608,2018-02-01,N,HM,C,C
13541718,i'm just sayin'-,aae8b8d7654e27701e8acfa282a7c11b11201d581ecbcbd85e404862a3265e83,['Harry Potter and the Cursed Child - Thorne & Rowling'],84+691+47+54+3820+1327,0+26,en,1316,1/1,8,115,7,1551,2018-02-01,G,GM,N,C
13403190,January Snarry Challenge,dea2324c0e2ec1e0736c2f1e987fc4ea4d505912f2687f36eb0fcb3f98dc19e3,[],16+0+6+14+11+88,7+267+45+72+0+239+10+6+2219+235+95,en,18183,31/31,20,159,19,3512,2018-02-01,T,M,N,C
9240953,Always,5e328918df84e15213dff164cbccf9531ea0d9d95ff74dfb887409803dba2c00,[],16+4024,8+397,en,896,6/?,6,86,5,1296,2018-02-01,G,M,N,W
8482672,It's A Hollow Play,992db2c00120ca18815f6512fda7bdeb1859163a23857667a15aaee59f5049b1,[],0+4+7+5+1,79+361+689+251+562+206+9,en,18002,8/?,88,436,108,6404,2018-02-01,M,G,N,W
13289913,The crystal snow falls and we get closer,848d3650969376233f7c5405af9d1db8eea281ec2449ef3f217d2caa9ff116dd,['Harry Potter - J. K. Rowling'],43+261,58+256+12+346+806+291,en,1027,1/?,6,139,14,3033,2018-02-01,N,M,C,W
13335159,Red as Wine (and Twice as Heady),0e5977af79bd85ce457465268418cf91b47c2cdeae495e46bc5e2db86add85c1,[],182+65+67+32+3141+648,8+1643+223+1147+15+373,en,1428,1/1,10,228,19,3034,2018-02-01,E,M,N,C
13523889,Packed with LOVE,80857f2daaa9de1f59e024db0ed91710d2d5c286749b7a4a00524b1aaae8fce9,['Harry Potter - J. K. Rowling'],38+0+23+561+4138,12,en,2263,1/?,9,167,43,1688,2018-02-01,E,M,VD,W
13528569,Burro,555d6937abaf211ea9ecc0796da1bbbcc5ea9f7e624ce92e059f9603e0f6c29a,[],368+0+28+24+5,1049+6+36+1017,es,1212,1/1,1,116,6,1712,2018-02-01,G,M,C,C
13537551,you know i want you,cb3794b69d60c34c57b85b9662c6c7ebe03fa0624c20743a863c3d8f50d3baa9,[],4404+87+102+58,1443+38+1764,en,3169,1/1,24,297,37,3390,2018-02-01,M,U,C,C
13538118,Złamana zapałka,6ea95bf3fedae0ae26e493d4c2ff617f7650d199850b0d6eb24cbad337142069,['Harry Potter and the Cursed Child - Thorne & Rowling'],84+54+47+32+1352+2056,3579+2+1069,pl,1068,1/1,2,1,0,86,2018-02-01,T,M,N,C
13538142,Priceless,c268e0b175268ba16d486b7a8fa2ac705922a858d96013713bc403dd321d4a43,[],106+3+1825+2+0+306+44+53+18+5,1553+143+250+1377,en,2751,1/1,4,66,3,2826,2018-02-01,E,MU,VRU,C
13538490,The First Year,13b13e5aaa2adc3d289001273b357499763fb0273d87af237f067b31ec5ee052,[],,,en,2529,3/?,0,1,0,18,2018-02-01,M,0,CN,W
13539393,did you die?,0484edf543b38277f01778a8d87f48cf55bf01ef67daa170c56356450d15ec66,[],87,358+454,en,970,1/1,5,19,4,374,2018-02-01,G,M,N,C
13539810,El color perfecto,b0e9a08a49a51b26a647e7613c1b65bc08a6b4fe43438ca2ae4ada25bd710471,[],27+44+0,69+15+82+140+29,es,376,1/1,2,115,9,1512,2018-02-01,M,M,C,C
13539984,The Ghosts of You,f12592e9b03011222c3fc8736d71aa314b2b34f8eeff06276a04feace8666f71,[],26+4+8+12+7+0+83+19+258,2539+354,en,1569,1/1,0,15,1,340,2018-02-01,M,0,VD,C
14941554,you knock me down (I fall apart),e9381577a7f2fb00e13d42b41d82e9007cb8663a9cab6727a3f10b4d7b590fa4,[],6856+1253+277,,en,745,1/1,0,4,0,59,2018-02-01,N,M,C,C
23724736,Pegada,bca53a6562dfe35fbc3e897c64b97bb0e441d615b995b893ce41d89de4c2a9cb,[],297+21+59+196+193,184+577,ptBR,782,1/1,0,0,0,10,2018-02-01,T,H,N,C
28079388,Clark Weasley Gets His Wand,b687f24dcc5b21867d97e6c79066ed7b5fbe1e7ba807cd0d926b020343c4b0d5,['Superman - All Media Types'],,,en,1086,1/1,0,2,0,81,2018-02-01,G,0,C,C
13542225,A Rare Creature,624eaf3ad1b1df65a2dcddde18720df74d0561ae1e066d830423a0526bf3a958,[],9+4+7+8+19+41+5414,8+887+1573,en,424,1/1,15,187,9,2086,2018-02-01,G,M,N,C
13542297,Think Dirty To Me,917e539810f9a1787d56bd6084530bfba05f5b14fe05d9634f3adb6180c08da8,[],,60+1370+246+586+200+210+1443+168+759+199,en,3460,1/1,18,1372,215,18538,2018-02-01,E,M,C,C
