id,title,author_hash,fandoms,fandom_tag_ids,general_tag_ids,language,words,chapters,comments,kudos,bookmarks,hits,date,rating,category,warnings,status
12585332,Hold Me Tight,e83be4c63fe5ce3531f0f131f80101f2a4afdbabf6f4d8c1c26d98bcc3006d18,[],296+1+115,9151+6+10+79+134+1631,en,244,1/1,4,87,6,1913,2017-11-01,T,H,V,C
12585680,he was but one hour (mine),cd508987674bc89312874872b2b4da3725dd1850da1ad02a6cde8d4c53db8478,[],87+4864+2341,47+768+247+51+1510+45+1182+54+1676+15+3898+1045+1358+391,en,3904,1/1,4,73,4,1389,2017-11-01,E,M,U,C
12585928,Something Wicked (This Way Comes),1c0a7508bc752e02a4ace0de4005da14746842c4b428134bf14ba5617169caaa,['Subspecies (1991)'],204+585+58+102,243+744+5+6363+155+580+2735+223+389+9,en,6756,1/1,10,38,5,1065,2017-11-01,E,H,CN,C
12586584,Wicked Witchcraft,7baad81dba64e4d2bb27a571e866758d01bea9f860dd4adfbc402cc644efa828,[],1096+1+7+4,776,en,1151,1/1,2,82,6,1953,2017-11-01,T,H,N,C
12586904,It Wasn't a Revelation To Me (( I always knew she was a freak )),75ab9e32f037511f3ddfde5cdfcd8c19f2407a632982ec6facb0ed023dd6e1a5,[],298+843+762+26+12+75+6+8+4+0+7+19+164,1737+2,en,1855,1/1,1,42,2,775,2017-11-01,G,HG,C,C
10813458,Fuck this shit!,994cb0897289145d364813aba076ebd570c0c1a4d4e77652143364ab54981564,[],16+217+783+2863+106+183+1530+296+18114+6+4+14+11+7+93+112+75+5+1+18+0,566+350+24+189+55+540+12+1974+1277+190+91+21+780,en,42213,24/?,191,275,61,6231,2017-11-01,E,U,VD,W
12587360,Une image en miroir,0b09e7a1e1a2bdff7f949306b5e32ff60b8571cfc6e1225582686fbea3e58299,[],49+1+6+0+5+11+158,10+298+49+3900+2062,en,1304,1/1,2,87,2,1503,2017-11-01,T,H,D,C
12588312,Halloween entre amigos,4fec7de1b1668db99ec891c892b4809e29ff0d925b832eb445cc13aeee93f2e2,[],5+0+1,353+349+1382+704+157+152+98,es,910,1/1,0,0,0,37,2017-11-01,T,G,D,C
11172687,To the Ends of the Earth,0484edf543b38277f01778a8d87f48cf55bf01ef67daa170c56356450d15ec66,[],26+8+12+4+7+19+790+98,59+10+184+2+158,en,66412,24/?,4,22,2,612,2017-11-01,M,H,V,W
12588664,THAT IS IT!,53a607aafdfd095139201e4778ab225dc29231171b4d6b485c4c878a85dbba80,[],16+0+6+1+5+200+92,353+1049+9,en,427,1/1,42,675,53,20599,2017-11-01,N,M,N,C
12589152,Tell Me You Love Me,7a24a1eaf2b43d1127f1b0a837856da013e08061688faebbf02056d8497d1385,[],3+32,10+0,es,1483,1/1,0,11,1,284,2017-11-01,G,M,C,C
12589184,Outtake: Halloween Fun,2fd1e2496f71cbc68f56ebb8bf2a5b21c1112020e4b823a940e455886754dc5d,['The Avengers (Marvel) - All Media Types'],368+0+28+24+228,691+1055+0,en,4026,1/1,14,453,39,7154,2017-11-01,G,HO,N,C
12589708,Holiday Lights,4ed2b7c001e16752927928493e3979ffd4ac7bcb445fb697bc8c398ec0bff928,[],376+1+53,9151+514+1215+0,en,1664,1/1,6,51,6,1259,2017-11-01,T,H,N,C
12589728,Hogwarts High,4df8b966e1e37a798bc428ca0847811f88be72be629d5974b9e1b1a74a2947e9,[],3+623+0+2+25,107+300+249+1038,en,2516,2/2,11,354,19,4866,2017-11-01,N,M,CN,C
12589948,(Not) Over You,4df8b966e1e37a798bc428ca0847811f88be72be629d5974b9e1b1a74a2947e9,[],3+2+0+814,110+198+585+1191,en,1094,1/1,21,145,3,3350,2017-11-01,T,M,C,C
12557876,The Love We Needed Then,9eb9aff2c064d1095a6b675f941b9852f2d417b1f7672e59724e45dceb5e33af,[],290+119+45+29+0+5+1,711+397+8+12,en,5760,3/3,33,408,57,4626,2017-11-01,T,FHO,N,C
12590608,The Dragon`s Night,e6707c551766ebcf47e7551072e0db2f9b0958a21965f7d86f9493135b231bc1,[],3+2+0+171+120+3269,36+51+15+54+76+2602,en,4099,1/1,0,78,9,7062,2017-11-01,E,M,C,C
12590872,Это оружие теперь мое,795325ed46362489d6a690f58c956ed0555407925ad82911e57886d8a921fdcf,[],0,,ru,1194,1/1,0,2,0,40,2017-11-01,N,M,U,C
12590892,Nim będzie za późno,34c10dd31d17de7faa1c4804af7f4ac909165c5ea46acadbfc65242c15d9a143,[],12+4+8,59+34+319+35,pl,250,1/1,0,8,0,156,2017-11-01,G,HG,C,C
12590932,Reparations,2f443ef8ab4924c7898380fd2709128ac273ea8585ca38b0c4cad03cd1febe31,[],297+59+196+36+1563,61+2,en,601,1/1,4,18,2,461,2017-11-01,T,HG,N,C
12591220,On This Day,52298ccd2970a334e9901c248ca5dab70dac96b95ac9479e92895ed5dc2d8c09,[],6+432,353+229+2+211,en,797,1/1,0,5,2,108,2017-11-01,G,0,N,C
12153420,Can't Buy Me Love,8c59cfd23fc6e16fae0d06e5b28ff36c47fdf7641bb5ba6449ab872f18d7d9d8,[],868+54+2+129+2033,52+149+3624+1218+80+15+382+57+39,en,3228,1/1,55,422,53,5371,2017-11-01,E,M,N,C
12280152,Here in the Forest (Dark and Deep),0e5977af79bd85ce457465268418cf91b47c2cdeae495e46bc5e2db86add85c1,[],546+7+0+68+275+120+544+109+648,152+356+396+1609+353+851+115+210+106+310+1997+15+732+1643,en,4159,1/1,42,940,119,17801,2017-11-01,E,M,N,C
