id,title,author_hash,fandoms,fandom_tag_ids,general_tag_ids,language,words,chapters,comments,kudos,bookmarks,hits,date,rating,category,warnings,status
330916,Chiaroscuro,94c22ee3d39c7a34296a45e219da516b6387771ce2775d64650a1dea5e78b667,[],3+0,1265+625+493+1393+839+326+1766,en,2244,1/1,11,264,25,6018,2012-02-01,T,G,N,C
322029,Prince of Angels,18c65a3be05b6aff849a983a61ba85732fb09424a2a6c3442da007dca06af49f,[],2+63+17+0+16+3+11+1,3043,en,25549,10/10,12,57,14,4017,2012-02-01,T,HM,C,C
330961,the joy of living on one thrill a day.,685637df3c542bf480bfe4fdc25cce025518d6ddcae4dc0402bbe078f52b482f,"['Sherlock (TV)', 'Bishoujo Senshi Sailor Moon | Pretty Guardian Sailor Moon', 'Bishoujo Senshi Sailor Moon | Pretty Guardian Sailor Moon (Anime & Manga)', 'Sherlock - Fandom']",2+0+1,,en,6819,1/1,10,103,18,1714,2012-02-01,G,G,N,C
330965,Cover- Multiples,c1a25defb3523be8b5f343290a82ea71941a93f5ea41ffd46dea588143d8016b,[],2+0+1+11+8,442,en,10,1/1,4,58,4,4271,2012-02-01,N,MO,C,C
331040,Some like it hot,992649dd60d2de6b7e29db1bc805932b76f49b643e8b45367a9ccbe66db07927,[],,,en,159,1/1,0,8,0,258,2012-02-01,M,O,CN,C
331055,Cover- The Sensation of Falling as You Just Hit Sleep,c1a25defb3523be8b5f343290a82ea71941a93f5ea41ffd46dea588143d8016b,[],2+0+1+5+3+21,442,en,10,1/1,4,133,5,13809,2012-02-01,T,HM,C,C
331063,Ever Get Over You,a46c33b83ee8da64546e008b6239dd100f148de3348bcc47226a746f7fb40a08,[],16+3,2+71+854+83,en,790,1/1,4,51,2,1434,2012-02-01,G,M,D,C
331095,The Girl From the Next Galaxy Over,72640a038dd097e51baadf7a2663b9c91877e6307048525eedf2aecc7f4a5c59,"['Sherlock (TV)', 'DCU Animated']",1,816+33,en,1078,1/1,5,40,5,1125,2012-02-01,G,G,N,C
331118,Sherlock: Violet On Olive,16ad3c68d300801107de25eeca956ee7ffda3f6736129ec4fdd1a90f61d872c1,[],2+0+1+3+23,,en,13152,1/1,8,173,12,7440,2012-02-01,E,M,N,C
331128,Out There,95bb50015ff2da4afb8d409c2d04064301021520ca29aaf438d5aa02cb35b159,['Sherlock Holmes & Related Fandoms'],2+1,35+2,en,100,1/1,0,11,0,487,2012-02-01,G,GM,N,C
331178,Janus,e37e4ef17ba1f5ccfed6a8cd23d6307677ac155b0031af9c776f85f9ed41bf2b,[],17+11+8,75,en,2586,1/1,5,47,2,862,2012-02-01,E,M,V,C
331252,Ties of Blood and Water,5b82e65c419c40520da01eefa43870ad92b7e1dccd781f10af896394216d1f0e,[],2+0+1,841+165,en,4222,1/1,17,236,14,10265,2012-02-01,T,M,N,C
331317,With Closing Eyes and Resting Head,5c00f75712cd12c82cc1e5da08b3df61cc887a1434190d8e36b9c47d8a1a71a9,['Inception (2010)'],2+1+0+116,2+59+10+11+816+33+3811+534+36+51+132,en,9331,1/1,7,114,21,3014,2012-02-01,M,M,N,C
331460,Zygomata,b207e88d6a6c0859a5962db3cc41db87b086ad7004a4be18231c819aa7323a33,['Sherlock Holmes & Related Fandoms'],2+0+1,474,en,686,1/1,15,112,5,6896,2012-02-01,T,M,N,C
331464,You Follow Me Down Other Roads,b207e88d6a6c0859a5962db3cc41db87b086ad7004a4be18231c819aa7323a33,['Sherlock Holmes & Related Fandoms'],2+0+1,474,en,505,1/1,8,104,1,4990,2012-02-01,T,M,N,C
331470,Untitled Document,b207e88d6a6c0859a5962db3cc41db87b086ad7004a4be18231c819aa7323a33,['Sherlock Holmes & Related Fandoms'],2+0+1,474,en,668,1/1,6,91,1,4646,2012-02-01,T,M,C,C
331479,Unwritten Notes,b207e88d6a6c0859a5962db3cc41db87b086ad7004a4be18231c819aa7323a33,['Sherlock Holmes & Related Fandoms'],2+0+1,474+51+36,en,1975,1/1,8,98,5,6255,2012-02-01,M,M,C,C
1021429,Mustering Out,570d84ff6e1d3f1b7d79e1f53403cbc901aa53906ab453e18c0ca50bd75089bf,[],1+24,90+1108+2+132+498,en,203,1/1,1,35,2,657,2012-02-01,T,G,N,C
1174405,Coming Home,3db4652beb25ea1710e82122884e346ed3fef29915f33b6c35e03c80b1b87978,[],2+0+1,7,en,927,1/1,0,12,0,266,2012-02-01,G,M,N,C
331227,"You and Me, and the Captain Makes Three",0484edf543b38277f01778a8d87f48cf55bf01ef67daa170c56356450d15ec66,"['Sherlock (TV)', 'Doctor Who', 'Sherlock Holmes & Related Fandoms']",2+931+0+1,,en,2105,1/1,12,89,5,1995,2012-02-01,T,M,N,C
331260,Kiss,af3e65058ad75900cf5e2f15fd14449677816d648dc7467424bd8ca5ea796f12,[],2,,en,1535,1/1,10,131,8,4478,2012-02-01,G,G,N,C
331290,You're Real.,15c73fce131fb188ff7c333b2f1a6e7ea4d055d5a770c79f0ff67b229cf7df8f,[],2+1+0,2+48,en,1306,1/1,1,25,1,1218,2012-02-01,T,M,C,C
331291,Handcuffed,3bc7ad2779dd6779093a8abc449be9eda2d8d259c125b05deea9a13c14dbc929,[],2+1+0,50+188,en,1079,1/1,1,58,5,1291,2012-02-01,M,M,CN,C
