id,title,author_hash,fandoms,fandom_tag_ids,general_tag_ids,language,words,chapters,comments,kudos,bookmarks,hits,date,rating,category,warnings,status
25104013,Second Chance at Love,233c34f406d5fdb92dc9e1f5b659abce630938bd0dc1ee9bc1564091917fd075,"['British Actor RPF', 'Doctor Strange (2016)', 'Stephen Strange - Fandom', 'Sherlock - Fandom', 'Cumberbatch - Fandom', 'British TV Celebrities RPF']",,2615+2+1581+10,en,34790,16/16,17,32,3,1350,2020-08-01,E,H,N,C
25643113,El cabello de Joan,182128f33b71732a152fc9b3aaca936de221aad918991b8ceca9d936a2f42a7a,['Sherlock Holmes & Related Fandoms'],2+0+1+190,20+2429+4022,es,1071,1/1,1,6,0,49,2020-08-01,G,F,N,C
25643134,Sacrifices,f40232dfe7493afe3339bd969f71cfb6f5dfc6240bd20ecd63b3be37b00a2762,[],9+0+5+164,0,en,1106,1/1,15,97,4,879,2020-08-01,T,H,N,C
25644145,Shock & Awww,b99305d981bb5e313efc918496462c6c46af4d3e8d54acf2268fb8a502bc48f0,[],7+3+4,19+11+499+226,en,2174,1/1,36,385,27,2477,2020-08-01,G,M,N,C
25609012,Magic,3ebb3921c76b4f9df9c8088f1695ffce06f62b9229e7bfb444e643272c7e7493,['The Hobbit - J. R. R. Tolkien'],2+0+1+21,33,en,1681,3/3,0,24,2,203,2020-08-01,N,M,C,C
25647559,无法演绎,9de63e73037229ebeed1cc1eea981b210140c86dde4f29135ae057a8d88b44e0,[],28+3+0+1,11,zh,59841,15/15,0,13,1,508,2020-08-01,G,M,N,C
25647691,无需演绎,9de63e73037229ebeed1cc1eea981b210140c86dde4f29135ae057a8d88b44e0,[],28+3+0+1,,zh,27985,8/8,0,12,2,330,2020-08-01,G,M,N,C
25647775,应许之地,9de63e73037229ebeed1cc1eea981b210140c86dde4f29135ae057a8d88b44e0,[],28+3+0+1,,zh,26204,8/8,1,11,0,348,2020-08-01,G,M,N,C
25647853,S/,9de63e73037229ebeed1cc1eea981b210140c86dde4f29135ae057a8d88b44e0,[],28+0+3+1+16,,zh,68932,20/20,1,26,4,908,2020-08-01,G,M,N,C
25648054,着陆,9de63e73037229ebeed1cc1eea981b210140c86dde4f29135ae057a8d88b44e0,[],28+3+0,,zh,5151,1/1,0,18,1,661,2020-08-01,G,M,N,C
