id,title,author_hash,fandoms,fandom_tag_ids,general_tag_ids,language,words,chapters,comments,kudos,bookmarks,hits,date,rating,category,warnings,status
11963319,We See Rather a Lot of Each Other,bbb6c154540337588b4815e76312dec6544e1db084ee91fae31933d741974b58,['Sherlock Holmes & Related Fandoms'],3+4+16+51,95+524+2+13+26+0+1806+726,en,791,1/1,2,17,0,307,2017-09-01,G,G,N,C
11964393,The Mystery of the Squeaking Skip,8c5f35edbcd2e77f972b3352b71b73edca74d90fcae34f6c2b22158540708164,['Sherlock Holmes & Related Fandoms'],2+30+0+5,2803+1200+0,en,817,1/1,13,138,6,1558,2017-09-01,G,M,N,C
11965014,I'm Not Saying a Word,2c1f07e1f027c13fee931ad7af2cb5539bb4a46807b4be76d2c123cb84b7bc7e,[],9+258+0+5+13+10+1+144+4,13,en,2990,1/1,46,217,24,2132,2017-09-01,G,H,N,C
11966532,The First of Autumn,31f5626ab497cebd10e6bbd7a7c5ed3c307cda3a863324ae07bd21b12a6af716,['Sherlock Holmes & Related Fandoms'],2+19+0+1+23+34+3+367,335+8+12+102+1393+51+93,en,8008,1/1,18,304,35,5870,2017-09-01,M,M,CN,C
11358657,Home and guilt,84d54270cda4884fe92a3d08d5430460a78d25900df36880f63d1066a04ca422,[],2+19+6+41+0+1+3+4+8,1872+443+285+6481+562+287+134+3125+650+2+225+86+104+1380,en,25496,13/13,14,65,10,2330,2017-09-01,M,M,C,C
11966964,Out of the Rain,7f9011687fd796fd1cdae01fcbd6fa87a5dbc127b0fd83343808008cda1f1fde,[],7+3+4,,fr,1096,1/1,2,21,0,296,2017-09-01,G,M,N,C
11262543,As a Matter of Fact,feb1362462d03f6b5ab8cdc9e597cb098e00602cb0e9a6c491a46330171931ff,[],2+0+1+3+5+4+23+713,12+36+51+30+10+427+3879,zh,82418,12/12,2,32,4,1259,2017-09-01,E,M,C,C
11951391,Magie,3ebb3921c76b4f9df9c8088f1695ffce06f62b9229e7bfb444e643272c7e7493,['The Lord of the Rings - J. R. R. Tolkien'],2+1+0+21,33,de,1675,3/3,0,2,0,135,2017-09-01,N,M,C,C
11960067,Sherl Jr,2f94f2656ca7672fbcb75c75ecafea5f5c6677094cfaf14a9cf79989d362f1ac,[],207+59+1+0,0+437,en,1171,1/1,4,53,5,806,2017-09-01,T,H,N,C
11962050,A secret meeting,056a906311e1ce19cdc3370cc9d02fe5d12705245147e27a2d51349e896c5e77,['Sherlock Holmes & Related Fandoms'],38+7+3+4+24,435,en,221,1/1,6,72,0,1138,2017-09-01,G,GM,N,C
