id,title,author_hash,fandoms,fandom_tag_ids,general_tag_ids,language,words,chapters,comments,kudos,bookmarks,hits,date,rating,category,warnings,status
4707605,Der Schwanenprinz,61009b439a87d02dec3526628d14a3860f61966b05611c0d77d3aff6989eeb59,[],2+0+1+21+16,103,de,10716,1/1,6,15,1,564,2015-09-01,T,M,N,C
4707638,Bed,f93b808ecf9ee75cf465f5cb93134bd52ba8c5ae2de8aef185357e8b2bad9fcb,[],65+0+10+1+24,0+212,en,221,1/1,9,90,5,1086,2015-09-01,T,U,N,C
4708238,My Friend Wanted Something To Read,ae3629a2c1da18ad494b49d7b32e9510aca67e5d6110908488614a80bb64d7e3,[],9+0+5,420+1575+0+1270+7452,en,398,1/1,4,45,1,962,2015-09-01,M,H,C,C
4709063,Master Holmes,922b81f57cb980ec8e5a9979e970655f03f80d61bb80b031e25f269f3c8fb118,[],2+0+1,135+741+3860,en,780,1/1,0,54,2,1837,2015-09-02,M,M,N,C
2356826,Darcy's Soul Armada,4e34a6c41d1e4f0a65a675e91bdf3eda976ebd64648fa51a8dbe3bb6a891d061,"['Thor (Movies)', 'The Avengers (Marvel Movies)', 'Iron Man (Movies)', 'Captain America (Movies)', 'Modern Family (TV)', 'Agents of S.H.I.E.L.D. (TV)', 'X-Men (Comicverse)', 'The Amazing Spider-Man (Movies - Webb)', 'Guardians of the Galaxy (Movies)', 'Harry Potter - J. K. Rowling', 'Batman - All Media Types', 'Sherlock (TV)']",2198+3+16+85,128+340+50+2+2776+4678+638,en,26102,22/?,514,2931,414,88536,2015-09-02,T,FHU,N,W
1894890,A New and Terrifying Adventure,cdcddc31540b4382603d927ea1f552d371fd83ddccf578c489a7f3fef2e299a0,[],9+5+0+3+316,3960+2752+803,en,7829,10/?,9,137,12,3550,2015-09-02,G,HG,C,W
4630296,Safe,9e9ddddefd7d3860d71e289a1beea3cb292f30a9c8f4ab1f87e4de486c57e7dc,['Sherlock Holmes & Related Fandoms'],0+5,,en,3848,2/2,10,60,2,915,2015-09-02,G,H,N,C
2642684,Lovely Metal Lock,55a040b1cc02cab56c0d35fd7a6c64be531cf06baadcd4aa31fafe824098ffc5,['Sherlock (TV)'],814+5,406+47+283,en,8935,11/11,70,240,23,6511,2015-09-02,M,H,N,C
4711571,Death by Broom,6a2a0b0679f1f3f0153dbec1e1bac7fe69bcf8994989ccf47df93a3edfb3f1a8,['Harry Potter - J. K. Rowling'],2+6+1+0+4+5,33+2927+103+317,en,3493,1/1,14,145,8,1493,2015-09-02,G,M,N,C
4712021,Skip,264a766e86ecd2c94d2801d871d722f3120a7deaf79bc144d1d669bd701705ae,[],17+767+10+11+8+865,,en,1714,1/1,3,29,0,322,2015-09-02,G,H,V,C
4694294,"Blogger, Entry 1: The Mystery of JohnLock",122aac32af6eba02aca8bd3c66dd22543b0f3c5be82a0cb65dbefa32989458c4,[],2+258+0+1+4+3+5+36+144+148+48+196+177+140,15+3154+76+56+230+1718+54+2687+10+91+337,en,6522,3/?,24,37,4,1069,2015-09-02,T,M,U,W
4708916,"The World Forgetting, by the World Forgot",037ac53ba7618bb60194cf1de932b107227995e3b321e3ed15339308c484ee19,[],9+0+5+3+16,8579+20,en,1034,1/?,25,63,3,1198,2015-09-02,M,H,N,W
4709627,The Work Won't Wait,3886ddd3495c4202b5cbbf77e071cea0ce199d06b1d50e8aa0552d704be28276,[],1+0,6284+35,en,487,1/1,1,19,0,263,2015-09-02,G,G,C,C
4710278,Monsoon,7f616d22a7f25b666033582b6fbecedb1d8e003e2cca9b142d8d846fe6d3b767,[],7+3+4,6937+51,en,2234,1/1,32,373,31,4030,2015-09-02,M,M,N,C
3362702,"Matchmaker, Matchmaker",2a980a77e488150fc79c0799325bebbad72074601250a882e34a0f9a526b7903,[],29+30+0+4+3+5+11+10+1+12+34,13+10+135+4281+5847+30+124,en,34055,11/11,59,132,19,4836,2015-09-02,E,M,N,C
4712096,Intoxicate,e9c43bf2a8162d12debc5e1d3c119fdedf8d13c8e4b39c2558273e7378395b98,[],2+6+14+0+1+10,36+2+188,en,714,1/1,5,18,2,333,2015-09-02,T,M,C,C
4712093,The Truth Uncovered,597de18b74a5a2f0f2b5b76ca9da0bf7113ec22e7832272bcb4d6f12ac6b26be,[],2+6+0+1+455+60+37,257+736+30+451+247+1374+51+49+56+15+39+0+5+34+612,en,5019,1/1,14,167,30,7947,2015-09-02,E,M,N,C
