id,title,author_hash,fandoms,fandom_tag_ids,general_tag_ids,language,words,chapters,comments,kudos,bookmarks,hits,date,rating,category,warnings,status
31574582,Multi-Fandom One Shots,9911a612d7a8316c518d697f46d5f182fb22ac3ef7b80da477a01680526423b0,"['The Avengers (Marvel Movies)', 'Sherlock (TV)', 'Criminal Minds (US TV)', 'X-Men - All Media Types']",0,7+129+403,en,5952,3/?,0,6,1,384,2021-12-01,G,FHGM,C,W
35124376,Bad Magic,36c1d969415f631c198380e8850d631fdb203b24b7a0fd73525e4073e1961831,['Rivers of London - Ben Aaronovitch'],7+3+4+0,6+9+8+103+48,en,3115,2/2,26,116,4,923,2021-12-01,T,M,N,C
35440075,What could have been,75522aadf48337f61150eb7f2ea7c31c6f96632edb4bd47027dc083c45b64393,[],2+6+0+1+31+25+220+48+57+53+54+49+312+195+196+919+335+599+468+114+214,232+98+719+1158+413+624+5754+72+112+444+7739+9225+150+12+34+68+2565+267+414+41+674,en,929,1/1,0,68,1,1890,2021-12-01,G,M,C,C
35440999,christmas with q,61871db7094ea2a447f45057bb68522b9cd090b02b1ec96c8d162c72e7d9b52f,['Sherlock (TV)'],185,,en,543,1/?,1,58,3,996,2021-12-01,G,M,N,W
35443573,the reindition of all great spaces,0484edf543b38277f01778a8d87f48cf55bf01ef67daa170c56356450d15ec66,[],2+0+1+4+3+13+53+31,2+139+63+605+71+98,en,624,1/1,6,37,4,397,2021-12-01,T,M,D,C
35444470,Good enough,36db36677d6ac6d86440cca7a12d5de9f75ae6d62a5de60aa9c35150172f69b0,['Sherlock Holmes & Related Fandoms'],1075,23+2690+123+109+372+27+64+883+176,en,2063,1/1,0,11,0,292,2021-12-01,E,H,N,C
35445013,Crystal Against a Sea of Green,471ebd7fcae9903bcf6718e0263d92781c5f35935ac6a994afaf081d6aa54ae1,[],2+122+165+298+0+1+18+27+55+301,256+2125+7+1166,en,1043,1/1,6,79,4,853,2021-12-01,G,GM,N,C
35447401,Сломя голову,09d69bb5471f71e0fe655839a391b2743e434c9d445fe8289e327b6ecb359605,['Sherlock Holmes & Related Fandoms'],2+0+1+24,50+599,ru,199,1/1,0,17,0,88,2021-12-01,N,M,N,C
35448796,No puedo recordar nunca amarte,db9bde84b38cf59cabfda51cf36c8d14c7e6863c0dcc771e577a2cd0b0f5567e,['Sherlock Holmes & Related Fandoms'],2+0+1,0+3211+5687+3340,es,1630,1/1,5,13,0,79,2021-12-01,N,M,N,C
20760824,Angels don't live here anymore,fb2348f7ded6cdb03c6f7ee7ebb3dc51e06aadc5da567c892e8e9497e8f23611,[],46+8+1,267+1647+4276+500+59+9+271,en,5783,4/10,15,32,4,660,2021-12-01,M,M,V,W
35450728,Kinktober 2021 Day 28: Crossdressing and Lingerie,37788c3806b58104e7092ab69b731e2163df10bea9aafcddeeaab9bafbca26c5,"['Sherlock Holmes & Related Fandoms', 'Sherlock Holmes - Arthur Conan Doyle']",811+17+44+1152+11+171+485+534+8+719,370+2172+503+1017+118+170+281+1147+733+1233+109+1404,en,2535,1/1,0,12,0,425,2021-12-01,E,M,N,C
35453449,The Unexpected,115120ac992bbc1efdb3ee0edae1c1f667aa3dd027db5260e170644d23229af2,['Sherlock Holmes & Related Fandoms'],6+7+4+0+1+3+199+314,0,en,360,1/1,14,112,6,730,2021-12-01,G,0,N,C
35457832,Kinktober 2021 Day 13: Body Worship,37788c3806b58104e7092ab69b731e2163df10bea9aafcddeeaab9bafbca26c5,"['Sherlock Holmes & Related Fandoms', 'Sherlock Holmes - Arthur Conan Doyle']",17+44+11+8,376+27+69+29+120+849+1968+3005+192,en,156,1/1,0,16,1,294,2021-12-02,M,M,N,C
35459197,Oops,a7b4b29c1cb7b1970c5387d7d4f1ca450014b2f2dcb71bfdfff88316479fced7,[],7+3+4,35,en,100,1/1,6,49,3,417,2021-12-02,G,G,C,C
35461897,A blessing in Twitter,75522aadf48337f61150eb7f2ea7c31c6f96632edb4bd47027dc083c45b64393,[],2+6+19+299+0+1+3+31+48+312+57+53+96+163+25+151+55+195+196+919+114+214,23+413+5754+113+747+1346+72+624+478+185+65+522+267+380+7739+9225,en,1089,1/1,0,120,4,1911,2021-12-02,G,M,C,C
35044093,Quello che fanno gli amici (What Friends Do di agirlsname),3b4ea6e31c600b64f56557d88cfbfe25a6b26434c0e516a3f3d43fa6edaed834,['Sherlock Holmes & Related Fandoms'],2+0+1+496+22,0+30+457+51+39+24+20+44+80+1116,it,23602,4/4,2,27,1,536,2021-12-02,E,M,N,C
13306680,Trailer #2 for The Omega Sutra: Angel,a25f7a5073c24598b6a7411f15c644e7daa87dced8774ae1aa1bb997d874588b,['Sherlock Holmes & Related Fandoms'],2+7+0+1+3+4,1373+1338+223+396+974+427+3938+57+845,en,4,1/1,1,15,0,1076,2021-12-02,N,M,C,C
35469169,Wanna Bet,115120ac992bbc1efdb3ee0edae1c1f667aa3dd027db5260e170644d23229af2,['Sherlock Holmes & Related Fandoms'],2+1+0+24,0+659,en,221,1/1,8,71,4,314,2021-12-02,G,0,N,C
