id,title,author_hash,fandoms,fandom_tag_ids,general_tag_ids,language,words,chapters,comments,kudos,bookmarks,hits,date,rating,category,warnings,status
949664,Decent Proposals,aac8d65730618876f9ec7aee65d63afbc79832861341bb4945317b9331709a06,[],147+40+1+0,13+239+0+444,en,1643,1/1,1,27,0,594,2013-09-01,G,H,N,C
912822,I'd be Lost Without my Blogger,1265f7fdbf11056d4ff120e8e6c585a01b2f84c521fc25fa92fbd9a13aefd1e8,[],6+0+1+8+337,2+6,en,8057,6/6,19,478,75,8354,2013-09-01,T,G,CN,C
949726,Tumble,dd88e282837ecfc6812ee3051a71b67a433bdbb164f95e5944cf479b006672e2,[],7+3+4+0+1,,en,854,1/1,5,38,1,567,2013-09-01,T,M,C,C
949754,Date Night,dd88e282837ecfc6812ee3051a71b67a433bdbb164f95e5944cf479b006672e2,[],7+3+4+744,,en,1101,1/1,0,44,0,812,2013-09-01,T,M,C,C
949705,Golden Delicious,4fd74742d3afc6a25bab664a4f51ae1b11ef17d7f2d0360f55c89882707e988b,['Sherlock Holmes & Related Fandoms'],2+1+0+4,207,en,1533,1/1,4,146,14,1873,2013-09-01,G,M,N,C
949784,Chain Reaction,2d6d8426ece599065d85cf46e490c717be62305d7cc6de66f82b0ba0db4d5d3b,[],0+1+3,3084,en,1301,1/1,0,4,0,87,2013-09-01,N,G,CN,C
949777,Thankful,dd88e282837ecfc6812ee3051a71b67a433bdbb164f95e5944cf479b006672e2,[],7+3+4,,en,686,1/1,0,41,1,882,2013-09-01,G,M,C,C
949795,Facing Fears,dd88e282837ecfc6812ee3051a71b67a433bdbb164f95e5944cf479b006672e2,[],7+3+4,,en,837,1/1,0,29,0,885,2013-09-01,T,M,C,C
949809,Dance with Me?,dd88e282837ecfc6812ee3051a71b67a433bdbb164f95e5944cf479b006672e2,[],7+3+4,,en,909,1/1,0,36,1,665,2013-09-01,T,M,C,C
949838,Duly Noted,dd88e282837ecfc6812ee3051a71b67a433bdbb164f95e5944cf479b006672e2,[],7+3+4+16,,en,1461,1/1,2,44,4,964,2013-09-01,T,M,C,C
949848,Come What May,dd88e282837ecfc6812ee3051a71b67a433bdbb164f95e5944cf479b006672e2,[],7+3+4,279+6,en,1101,1/1,7,74,2,1980,2013-09-01,G,M,C,C
944867,The Adventures of Hamish and William,044bea8e74a4008ddc49ce0ef866cafc992fe3388260a31b15215884f65ec621,['Sherlock (TV)'],0+1+5+10,,en,5168,2/?,0,1,0,326,2013-09-01,G,0,N,W
903984,My Loving Monster,ce284d278a7a33a83240acb804705d8b5ef8e53943d2d74c8e33e1cb1f007523,['Sherlock (TV)'],8+11+1+0,23+69+115+320+324+1377+108+49,en,19803,15/?,3,123,14,2991,2013-09-01,E,HMU,CVDR,W
507711,It's Just Not On,1a36d098de016997178863d2c8c9393a1db6a7a0d88ac7b8ea39913cc3bb76a9,['Sherlock Holmes & Related Fandoms'],2+0+1,406+47+66+352+60,en,6156,2/2,97,2084,318,37496,2013-09-01,E,M,N,C
