id,title,author_hash,fandoms,fandom_tag_ids,general_tag_ids,language,words,chapters,comments,kudos,bookmarks,hits,date,rating,category,warnings,status
39357585,Driving Practice,c6f9f37f2ff2cf8c774791693bc810657b60f97e4ab8602885d69bd4f8b5dfa3,['Sherlock Holmes & Related Fandoms'],17+8+11+256+498,0+2341+8351+2386+70,en,1186,1/1,3,30,3,245,2022-06-01,G,M,N,C
27008041,[Art] for 7PercentSolution,7af5e2762e737f25d7e258a13bc16a4f21c7a85cd0e67e8550d3af8adb29c68b,[],6+109,197,en,162,3/?,15,75,2,1846,2022-06-01,G,G,N,W
27651673,The Little Apprentice,fa23ef0f226f53730a8ce72c5332d8a92cfc7f3dbf63e241d817ea077709c606,['Sherlock Holmes & Related Fandoms'],0+1+5+13+4+3+8+31+316,23+0+634+881+150,en,44208,16/?,46,52,19,1313,2022-06-01,T,G,C,W
39364884,The Adventure of the Ailing Soldiers,872c666f330b3b89f55c129379f8fce0678e63f81cf720acc2f44f3ed48ded46,[],2+0+1+13+4+3+22+25+520,,en,9410,1/1,2,54,5,692,2022-06-01,M,M,N,C
37464514,Sherlock Holmes and the Adventure of the Deathly Hallows,a51b5c03b34fee178ea09565a7c94eaf1b442a19474b5a3dc79bae20a9025ba2,"['Sherlock Holmes & Related Fandoms', 'Sherlock (TV)']",0+1,409+33+208+2067+1661+472+155+1001+41+441+518,en,934,2/?,8,14,5,165,2022-06-01,T,U,VD,W
39365589,have a heart,1defa2174e0b2890b0ff974c88bc024ea47dc7cca7af49d21d24e9f7b1b0c584,[],2+0+1+53+48+57+55+31,207+417+230+0+31,en,698,1/1,9,97,5,950,2022-06-01,G,M,N,C
39367335,Consequences,bdae5d555cce9e9bb1828b74b1dfa90f1c3a65d5ed322e06c3e38609b7f4823f,[],7,,en,294,1/1,5,91,1,577,2022-06-01,N,0,C,C
39348975,Таксофон,646a5972676236f07c3fec5445c1ceac048f3f3ade6906f92b698a0ef12a1f27,[],2+0+1+284+31,22+833+11+9+1405+599,ru,7234,5/5,2,3,0,86,2022-06-01,T,M,N,C
39372120,Some People Can't Be Saved,1530611b41286789c88fdb13177b9a862529852fc4a2b24b4c805f40ae72ad8a,['Sherlock Holmes & Related Fandoms'],2+6+1+0+4+55,71+79+132+196+265+439+139+500+330+433+145+414+1191,en,412,1/1,0,58,4,685,2022-06-01,M,GM,D,C
39372453,I'm not afraid to say it anymore,1d711a0a5bb78104edbdf64586c100ac9f5d58acfc986fbfcd4ff1b7dcee3ff6,[],7+3+4+50,56+0+619,en,532,1/1,10,81,3,640,2022-06-01,G,M,N,C
