id,title,author_hash,fandoms,fandom_tag_ids,general_tag_ids,language,words,chapters,comments,kudos,bookmarks,hits,date,rating,category,warnings,status
7354012,The Game Is On,030a9babbd17eae350f673bdaa8d32bb5b85abbce79dedfa5f413242ce0b1594,[],0+3,287+489+571,en,539,1/1,0,18,3,346,2016-07-01,T,G,N,C
6770884,Sherlock Gender swap,32202d48fac55e835db1b9fb6ef91a94aa3fcfc10552570a7393f36cbcb772e0,[],,,en,2310,5/?,0,6,2,296,2016-07-01,M,U,V,W
7356031,点梗合集,0484edf543b38277f01778a8d87f48cf55bf01ef67daa170c56356450d15ec66,[],28+19+3+0,,zh,5769,2/?,0,22,2,879,2016-07-01,N,M,C,W
7356418,New Trends,5ad13781a796487266b52b290b6460a0458ed860afd19f5a119798ea2b5ea8c8,[],0,,en,3002,1/1,1,18,0,205,2016-07-01,G,H,N,C
7356538,Prosthetics and Foundation,0484edf543b38277f01778a8d87f48cf55bf01ef67daa170c56356450d15ec66,['Sherlock Holmes & Related Fandoms'],2+0+1+13+3,2858+2+0+12+20+424+38+4953+24+30+365+5816+540+2213,en,13335,11/11,13,146,34,2209,2016-07-01,T,M,N,C
2529806,A Study in Kink,65fc793283214076d997475b41e9b49ddd3a5bb9673705bd51396a59942f2662,[],2+0+1+4+8,1431+109+118+1799+941+1000+614+170+135+210+266+1233+270+917+635+27+15+575+242+106+67+44+1964+1575+2271+1957+2721+127+1943,en,18793,14/?,189,760,141,30927,2016-07-01,E,M,C,W
7327609,Travelling Tales,9ad811ebc56595960b518618f2d4b6bce8d5eb336c4dcebba7389181dbd29bb7,[],6+0+1+3+12,,en,1929,2/?,0,0,0,66,2016-07-01,N,0,C,W
2702513,Excuse Me,4cb9d01fdcc5cbdc0bf9911c0dfd143d87556b4949a180044d34d705a23c7882,[],2+0+1,0+499+173+35+1822,en,2048,2/?,10,63,2,1104,2016-07-01,N,M,N,W
7352851,Fragility Heals,06c8722525f49ab9cf99eb57076ed107e1994de6a6911eaa2a6e15f653e95097,['Sherlock Holmes & Related Fandoms'],2+0+1+4+5,767,en,2366,1/1,1,13,1,441,2016-07-01,N,M,N,C
7352980,Mid-Term Break,030a9babbd17eae350f673bdaa8d32bb5b85abbce79dedfa5f413242ce0b1594,['Sherlock Holmes & Related Fandoms'],0+3+628,166+6+287+571,en,1851,1/1,2,85,15,1611,2016-07-01,G,G,N,C
7354273,People Will.,959fa8461f870bca57abbf4a20fdbb026807cfa229443db7f1ed8031ce58fe0c,[],2+0+1+12+4,388+3292,en,5765,1/1,21,183,26,1941,2016-07-01,M,M,V,C
7362943,Green,94bb0caf27a2a49356cf7a4a852570a4490d18c7ef08e3e717079359aa944e80,[],2+0+1,3411+95+49+57,en,20370,8/8,15,122,22,2990,2016-07-01,E,M,N,C
7363111,Edit Notifications,29fd53d5b8c511760d32dcd5814131f92b1ea84d8b904c8dd109750c995c790c,[],6+1+0,1335+83+2+2527,en,432,1/1,19,51,1,422,2016-07-01,G,G,N,C
7181228,What A Night,ee6322ff20fecfb656cdb329ce3703946a9480876f5aa94f80e05e9e240557b4,[],2+42+1+0+34+5+4+3,107+1658+0+1324,en,3357,3/3,21,109,10,1371,2016-07-01,G,HM,N,C
7358101,The First Date – Mycroft’s POV,fd8400c552e6ac528576750f857ae080bc7ec4594f53f47542d284d8b4e3f00b,[],63+132+3+16,10+369+1088+536+16,en,4774,1/1,12,101,9,1455,2016-07-01,G,H,N,C
7358179,Kiss-cammed,9feb2fbfa2fc7e1891284cad14ded9d0aff050670c6f0a47e222038ff55876d1,[],2+0+1,0+36+2225+178,en,1326,1/1,11,179,3,1496,2016-07-01,G,M,C,C
7359196,A Boring Afternoon,1066ea93280afdfb8551131cddb8382ac4300a72535ac3f720dca5bac96ea4d9,[],1+0+4+13,23+8360,en,2973,2/2,0,4,0,108,2016-07-01,G,G,N,C
7359238,variation on the word sleep,791586b7d9296dd66757d3eeec20af2b15d2ad62312ce2024120b94e839a3a94,[],2+1+0,4953+276+1102,en,1461,1/1,5,66,6,839,2016-07-01,T,M,N,C
7359904,Fan Art: Nature and Nurture by earlgreytea68,710cfeddc1d0f9c2f4d56e3bd46d952dca7ade7c0a78e21448c1a076c44631e0,[],2+0+1,52+175,en,42,1/1,9,47,8,1502,2016-07-01,G,M,N,C
7360123,The Drowned World,ef56d1f921bf7063618251977631760d94e74f0b7e0f1fecee7b8e71cab692cb,[],2+19+0+1+3+27,1593+489,en,1374,1/1,21,74,1,648,2016-07-01,T,M,C,C
7360924,Sepia,003485fbc77cb585c9dd9e240dd3ac9070cc82d39e2e035d71ea16a739ca949d,[],6+2+0+1,499,en,1009,1/1,25,58,5,434,2016-07-01,N,M,C,C
7361971,A Study in Nightmares,953147d159053d3e0b90cd604da70043e92b2a5f97750580072c2c193378b73a,[],0+1,,en,333,1/?,0,4,0,114,2016-07-01,T,0,N,W
7362025,A minor inconvenience.,d1c7131900a111e685f59378534cdf551e5d8abfb59306bc8a2d62e6def3034d,['Mystrade - Fandom'],7+3+4+0+50,0+233,en,1755,1/1,8,169,7,2772,2016-07-01,T,M,C,C
7362325,What Difference Does it Make?,8c581de42a4b41368add0d590738ccafeef05a1f26ea4342c00bf62668f37d04,['Sherlock Holmes & Related Fandoms'],2+1+0+15,56,en,2295,1/1,7,138,12,1506,2016-07-01,T,M,N,C
7363783,Johnlockary and Child,d8a859c7e135b85fcbc7887eaedc205923c57ffb65e9c33766ebf8845b3ca533,[],65+0+1+10,529+31+126+13+8+748+208,en,719,1/1,13,74,6,713,2016-07-01,T,U,N,C
7364056,The Night only Punished,776fbd5354e7b4818047da24c96a00e967e5db7948c45f63bc391175b8b1111f,[],2+0+1,207+134+21+1364,en,236,1/?,10,46,4,880,2016-07-02,G,M,N,W
7364164,Wild Hunt A-Coming,6c087a77a276fb7249574747d0906b90d2902eb27c52736a563d2b9fa74a0850,[],1+0,1644,en,550,1/1,0,14,1,182,2016-07-02,G,G,N,C
7366528,Scratch,b2586a6cef5690b74e9fb425f95f8fb3f1e18a4cdc3225eb2f53534ec3602aee,[],2+0+1,,en,155,1/1,0,18,0,294,2016-07-02,N,0,C,C
7366975,Twenty seven thousand and rising,b2586a6cef5690b74e9fb425f95f8fb3f1e18a4cdc3225eb2f53534ec3602aee,[],2+0+16+3+4+1,,en,482,1/1,5,36,0,359,2016-07-02,N,0,C,C
6564340,"I'll paint you wings, and I'll set you free.",9be5666af7bfc2d54d15c57a2f76f4dd1cd3e6c7aed5afc1aad64c3941850faa,['Sherlock Holmes & Related Fandoms'],2+1+0+11+4+682,725+469+5+6+21+134+6483+212+287+775+66+388+507+446+1180+570+108+5888+2539+321+106+44+5893+1560,fr,10275,5/16,2,10,1,1257,2016-07-02,E,M,N,W
6535588,A Step Over The Treshold,98031f173a2ffaae7d8bc6daab2c20013e4ad19a694821ae39247215d3c5d051,[],2+0+1+4+3+5+22,,en,577,1/1,4,63,0,1250,2016-07-02,G,M,C,C
7367155,The Fog and The Maze,06c8722525f49ab9cf99eb57076ed107e1994de6a6911eaa2a6e15f653e95097,['Sherlock Holmes & Related Fandoms'],2+1+0,145+317+0+75,en,12788,1/1,2,27,1,570,2016-07-02,N,M,D,C
7367239,Mycrofts final words,eb57982149ce9e4f9273d2691042277172b670db8aead82ec0a1198257525ce4,[],3+0,166,en,557,1/1,0,21,1,380,2016-07-02,T,G,D,C
7364947,The Wolf Within,e6af9fba03da6c2b16eec242a5b48098c4a7a49d0a3060d69ee7d36c76f4375e,[],2+14+19+0+1+3+10+69,7608+6775+10+38+7917+3481,en,1403,1/1,17,37,3,351,2016-07-02,T,GM,N,C
7367881,Nie obejdzie się bez ofiar,b4d0f05596f2ce55361240c475f4d6ace834bfc77981a30551dbb7f2b2fb1d5c,[],2+0+1,154+50+1116,pl,4079,1/1,10,102,3,1192,2016-07-02,E,M,C,C
7367812,Good Man,e3468773f75c4ee936de4371273b00306f68558af37df5f1a3045655de7ae030,['Sherlock (TV)'],2+0+1+27,33,en,358,1/1,19,1113,56,11567,2016-07-02,T,M,N,C
7368184,Il caso del frigorifero che ha fatto indigestione,a7521466241f1dd52bdb9effab5a4035a729917dbd4f605b1765c0fd7624392e,[],2+0+13+1,3033+13,en,499,1/1,0,3,0,172,2016-07-02,G,GM,N,C
7368730,"Mrs. Hudson, Experimental Assistant (a 221B ficlet)",acdd8b1369e9c1ddd09b69917e2fe538387ad7b8238c8f80fbdf8f73c9707079,[],2+0+13+24,,en,221,1/1,38,437,24,2156,2016-07-02,M,M,N,C
7367983,Sherlock and Love and Monsters,2e436eee62ba0c4488a2f8c94ab624c8f2aeffe0c21756482ece2d2d20eafee9,['Doctor Who'],2+7+0+1+3+4,812+33,en,3087,1/1,4,41,2,697,2016-07-02,T,GM,N,C
7369045,Resistance,676e7d7eb0418590aecc3cd9205481508da8a9e633fd4da65f85d7ef75883cc5,[],9+0+5+3+10+1,,en,1001,1/1,7,114,4,1784,2016-07-02,G,H,C,C
7342711,Shards of Eventide,6354cbcc58799b73b48579725cc606e81149eef00452f04854f2299a9a3dea01,['Sherlock Holmes & Related Fandoms'],7+4+3+0+1,845+2278+657+1662+2599,en,7985,3/?,22,67,9,907,2016-07-02,T,M,C,W
7369918,Пьяная рыбка,ef8c057aefbbf98a9c1ac410683d23d0e90f26f0b541b0aa7297183c2ec5f8ee,[],7,2+13,ru,8389,10/10,1,58,0,1400,2016-07-02,M,M,C,C
6926440,A Study in Scarlet and Gold,5cc1d0afb37235bbf86458790695a47c45d7f4ac2f445eb05963e576db7221f5,"['Harry Potter - J. K. Rowling', 'Sherlock Holmes - Arthur Conan Doyle']",1+0+3+21,33+117,en,2634,2/?,3,13,0,208,2016-07-02,G,G,N,W
7370536,Divisions,020f0ec80d58391beb551908ec975c1f24917677a3312bd86952234c5187d11e,"['Sherlock Holmes & Related Fandoms', 'Sherlock Holmes - Arthur Conan Doyle', 'Sherlock Holmes (Downey films)', 'Elementary (TV)', 'Mary Russell - Laurie R. King', 'multi-verse I probably forgot some']",0+1+4+33+13,4434+2720,en,908,1/1,2,32,4,467,2016-07-02,T,0,N,C
7370572,The Odyssey,ef56d1f921bf7063618251977631760d94e74f0b7e0f1fecee7b8e71cab692cb,[],2+0+1,,en,1410,1/1,14,81,5,622,2016-07-02,T,M,C,C
7370794,The Becoming of Red Pants Monday,80806df3de1161e5e6a1533d9ba87aa8128bd38909e83e27d33335b388b5c946,['Sherlock (TV)'],2+0+1,0+6+36+6624,en,1587,1/1,7,72,4,928,2016-07-02,T,M,C,C
7371115,Her Observations,07d677262630ca9a76a0775a3422693815125b6beb82adf8decf270f8ffffce7,[],9+2+14+5+0+1+10+4+21+8+144+164+180+153,117+32+439+1161+41+426+770,en,2701,1/?,2,15,0,290,2016-07-02,T,U,C,W
7371346,The cat,32891c3ec8f1046266df98ff8bcfea488dffb1c0a6aac9ca4f209294456a7b00,['Sherlock Holmes & Related Fandoms'],6+0+1,0,en,2046,1/1,0,25,0,261,2016-07-02,G,0,N,C
7373431,Take a Flyer,1faf976819e11e199caa6bd6e24fbd42511e339281b35ae2b9e000c2f70c0337,['Sherlock Holmes & Related Fandoms'],12+0+1+4+188,,en,848,1/1,6,38,1,529,2016-07-03,T,G,N,C
7374325,Pulse Points,61893c9b74f1b837c9ea71867deb67f15d60adfc429e6603f326f0678009acbb,['Sherlock Holmes & Related Fandoms'],2+0+1,44+54+15+29+39,en,2719,1/1,47,417,61,3908,2016-07-03,E,M,C,C
7374499,"Mi nombre es ""Blurryface""",699a7223427d7de1cc66bb5906b9a2258219433034f0f76f8f0434538d3d5cf8,[],103+2045,117,es,607,1/1,1,0,0,92,2016-07-03,T,G,C,C
7374799,On Death and Dying,6c074b9637f4ebb50c157610ab231b64ce12823caad746731766c430ce4079f4,[],6+2+4+0,2+26+83+71+5854+2461,en,3902,1/1,12,123,18,1000,2016-07-03,T,G,D,C
7375135,Ayudando a John,91d9e508fe3fe6923a3cf0e5f541dee506649936507aa4c082c3a31667144476,[],155+2+20+97+1+0+4,61+10,es,2152,1/1,0,20,2,217,2016-07-03,T,FM,C,C
7375768,Trousers,8e1c4e28fde1a21e9beabe33c5746878c2c18319a1c043b22eb4421c08756c30,[],0+1,1868,en,356,1/1,0,13,0,168,2016-07-03,G,0,N,C
7375870,Moving,b2586a6cef5690b74e9fb425f95f8fb3f1e18a4cdc3225eb2f53534ec3602aee,[],14+0+1+10,,en,221,1/1,0,8,0,106,2016-07-03,N,0,C,C
7374910,Vigorish,29fd53d5b8c511760d32dcd5814131f92b1ea84d8b904c8dd109750c995c790c,[],6+0+73+24,,en,221,1/1,15,36,1,267,2016-07-03,G,G,N,C
7379539,Give and Take Day,29fd53d5b8c511760d32dcd5814131f92b1ea84d8b904c8dd109750c995c790c,[],1+16+15+73,23+83+301,en,732,1/1,20,45,4,294,2016-07-03,G,G,N,C
