id,title,author_hash,fandoms,fandom_tag_ids,general_tag_ids,language,words,chapters,comments,kudos,bookmarks,hits,date,rating,category,warnings,status
12875490,The Wiggins Chronicles,8e11617aad94fc7ea525d572eb2f2fa43069708bb9308f8b65bfa650e2b330ba,['Sherlock (TV)'],9+14+0+5+115+1+10,1757+0+10+26+287,en,4063,1/1,35,330,29,2800,2017-11-30,T,H,C,C
12875835,The Website Part 3,23d9a19a2aa16c2ff8661521fe25c7639ba976e98908ae61d27eab9fd5cb5938,[],66+14+0+1+10+4,23,en,10348,1/1,0,0,0,84,2017-12-01,N,HG,C,C
12876117,Burnt Wool and Viscum Album,70d45d0b8bc19ba3ef13895f930bd28033192aac7438702d248d230b7078f4cb,[],2,124+286+0,en,2936,1/1,15,124,19,980,2017-12-01,T,M,N,C
12876321,How to Be Human- A Backwards Poem,5c622406202d9da67a57a62cab6b20bce25dd16b590fe3c097959072a45ebe33,['Sherlock Holmes & Related Fandoms'],6+0+1,284,en,150,1/1,0,6,1,80,2017-12-01,N,G,N,C
13090917,The Five Doctors,be8708b974b550064ad06a4aafcd9f2c124683de16b0b7e7654dc232b4cb4261,"['Sherlock Holmes - Arthur Conan Doyle', 'Sherlock (TV)', 'Sherlock Holmes (Downey films)', 'Sherlock Holmes (1984 TV)', 'Elementary (TV)', 'Sherlock Holmes (Rathbone films)', 'Mой нежно любимый детектив | My Dearly Beloved Detective (1986)']",6+0+1+222+57,185+2825+1399,en,10006,1/1,15,120,21,1014,2017-12-01,T,G,C,C
12877230,The Sick Chemist,eb489c9f24afcfac2f6cef592a24eb8ef2d7fdfa69cdaf7adfd8d4260b620f14,[],9+0+5+1+13+144,7,en,4223,1/1,10,113,9,2468,2017-12-01,G,H,C,C
12877422,Incorrect Personal Pronouns and the Majestic Plural,a516fe0322e29a63cbcfe923521d5dccb719b1cac2825776c4a02e31e0b6242e,[],2+42+0+5+1,,en,1939,1/1,7,24,1,484,2017-12-01,N,M,C,C
12805116,[Podfic] O'Christmas Tree,0a87a14ce077fa935413292eb3f7f3679365157c3f5c76899a92349b1ea2ea6e,[],2+0+1+13,124+130,en,0,1/1,31,59,2,1018,2017-12-01,T,M,N,C
12806085,Murphy's Law,31f5626ab497cebd10e6bbd7a7c5ed3c307cda3a863324ae07bd21b12a6af716,['Sherlock (TV)'],2+0+1+367+27,335+68+437+1393+2781+93,en,5400,1/1,33,466,50,4843,2017-12-01,M,M,CN,C
12838209,Old Haunts,db316eedb8c504126e6b0c7f8f473c4c635a85b1abe024942dc8836ec27e8c65,[],2+0+1+3+896+181,1102+9+4995+2301+871,en,14884,2/2,141,803,190,6710,2017-12-01,M,M,N,C
12887226,Need A Little Christmas Now,9823aaea68a2a521d8fcb57d8bb3062f21583bf252fb3e498a39ae5b82bd4911,[],2+7+0+1+13+4+3+5+12,3000,en,310,1/25,0,6,1,102,2017-12-01,T,M,N,W
