id,title,author_hash,fandoms,fandom_tag_ids,general_tag_ids,language,words,chapters,comments,kudos,bookmarks,hits,date,rating,category,warnings,status
418403,Dear Sherlock ...,49e0a64cc7388ef2480c1da2b04faf03a0109d84560be353cc9c37c8b228684b,[],1+0,852+83,en,1561,1/1,5,29,1,834,2012-06-01,T,M,C,C
418548,Would I Lie to You?,67fc99c06ea5af7c4301a626db58310428cb61ed074abdc63e50f1b928cc1e1c,['Sherlock Holmes & Related Fandoms'],0+1,13,en,184,1/1,0,11,1,303,2012-06-01,G,G,CN,C
418625,Three Blondes,4dea06445c970d5bb2694f0d26f04bb9d3ab34ada7f5419f20dcffd62324dda2,['Sherlock Holmes & Related Fandoms'],3,651,en,1167,1/1,2,21,0,566,2012-06-01,N,H,N,C
418715,Puppy Tails - He loves me!,3ccb6a597e52095fe59ad9251755dc41ecac97b4c618ab4788f0ba332b738cdc,[],2+0+1,0,en,376,1/1,25,137,4,5380,2012-06-01,G,G,C,C
418708,On the Side of the Angels,e1675d8756d90fc2e43800cf83161a7f5c37c382711fb8bf2012fa3ca1cc5ba4,[],6+1+4+3,2,en,840,1/1,0,5,0,324,2012-06-01,G,G,C,C
418865,Away From Everybody,4fbd12b17dbcc965b5cf069932d6b5d9748e7317f8ff6e0d770de2ae7e54ccaf,[],4,,en,1151,1/1,3,18,1,433,2012-06-01,G,M,N,C
418907,World War Holmes: Operation Engagement,b39fe5e2e341226eaedb9e0dc3ce7952ce2b64d748cbcfd2b5b97cfa9fa58acf,[],2+0+1+3+4+23+20,2246+239,en,4889,2/?,3,10,2,654,2012-06-01,T,MU,C,W
418447,Promises,9c243dcba53ee023484dc92c55394314199ee7454b40765685d9f0595f9e60e1,[],156+4+0,,en,700,1/1,3,38,0,857,2012-06-01,G,M,N,C
418450,Fitting,9c243dcba53ee023484dc92c55394314199ee7454b40765685d9f0595f9e60e1,[],3+4+181,966,en,1635,1/1,4,47,1,973,2012-06-01,G,M,N,C
418456,Perfect,9c243dcba53ee023484dc92c55394314199ee7454b40765685d9f0595f9e60e1,[],43+3+1,8,en,481,1/1,2,119,9,2541,2012-06-01,M,M,N,C
418494,The Past is a Foreign Country,aaf22312f27859701154831f6bfc3690007ad5efcf334a0cc89e3bee499d5fc0,[],1+0,,en,6594,1/1,7,60,19,1354,2012-06-01,G,G,N,C
418581,Ginger,6d53418db54e9e7b818153c1a988016580ce86a87af19d9581577559201d71be,['Sherlock Holmes & Related Fandoms'],0+5+15,,en,677,1/1,2,8,1,871,2012-06-01,G,G,C,C
418633,Cows,4dea06445c970d5bb2694f0d26f04bb9d3ab34ada7f5419f20dcffd62324dda2,['Sherlock Holmes & Related Fandoms'],7+3+4,5197,en,483,1/1,18,197,19,2024,2012-06-01,N,0,N,C
418777,He Alone Has Earned It,963aeb1fabe995c7eb0b8a243cf09aad20f3ea86bda4206c45162dbf5b9b2c50,['Sherlock Holmes & Related Fandoms'],2+0+1,11+8,en,741,1/1,33,591,56,13786,2012-06-01,G,GM,N,C
419096,Love Is Chemistry,9ccb1c8af050dd625d2805b55290f5bffb4413df678ddb7fde7e7160537d0860,[],2+0+1,165,en,1354,1/1,1,56,4,1285,2012-06-01,G,M,C,C
419119,Some Things Last Forever,9ccb1c8af050dd625d2805b55290f5bffb4413df678ddb7fde7e7160537d0860,[],2+0+1+3+10+11+4+15,2+26+1440+896+49+13,en,12471,5/?,1,5,0,687,2012-06-01,T,M,C,W
419244,Six Names,38005fd7447fc068d5c0e55f9b9c366f750c483b40e273be469d9ae999470668,[],9+0+5+8+1,,en,5483,1/1,10,356,50,5394,2012-06-01,T,H,N,C
419264,Roses,89ce3c77e2580b0fff0f5e033a2c0c21cca753b389af15e040903d99ebbf612b,[],3+4,0,en,1385,1/1,7,99,3,1964,2012-06-01,G,G,CN,C
419338,"The Unofficial Prologue to the Curious Adventure of the Musk-Ox Ritual, by John Watson",6f3263f6c764e8dafe31afc66abdbaed66ca0737f75513ded427abc14866abc2,['due South'],6+0+1,6126+529,en,1689,1/1,15,64,4,803,2012-06-01,G,MU,N,C
419428,Trade,65c011ba7a0b7382d1fec849fe7d1c25fa80fdcb3654dd1f21ecb7dcdb5461ca,['Sherlock Holmes & Related Fandoms'],2+0+1,0+1701,en,3665,1/1,18,151,15,3575,2012-06-01,M,M,C,C
419552,The Land of Mist and Snow,9159aeb1cfdb428311486c33bd68e2333242e7e142d68770cfbdafad4afe4d3e,['Sherlock (TV)'],130+3+8,6,en,671,1/1,0,57,2,868,2012-06-01,T,M,C,C
566809,Miscellaneous Snippets,6363cac7236178a1f9a3eda76e2d048fefa78d4324ebab74a7d677c9f2c6b593,"['Numb3rs', 'Harry Potter - J. K. Rowling', 'His Dark Materials - Philip Pullman', 'Sherlock (TV)', 'Firefly', 'Inception (2010)', 'Batman (Comics)', 'Marvel Avengers Movies Universe', 'Thor (Movies)', 'White Collar', 'Stargate SG-1', 'X-Men (Movies)']",0+1+8,,en,6346,20/20,27,169,8,2466,2012-06-01,G,GM,C,C
585992,when you walk,dfd99c801f0d0e2983886041cf3fc129018ae52eb6546b948e6ff30872554992,[],2+0+1,,en,989,1/1,0,11,1,206,2012-06-01,M,M,C,C
418963,Exquisite,0484edf543b38277f01778a8d87f48cf55bf01ef67daa170c56356450d15ec66,[],6+0+1+24,1194+2,en,221,1/1,0,38,1,1192,2012-06-01,T,G,D,C
390012,The Proposal,622c483313cac102add234577ca22c43f802379a87b166fad0676de80ca4c15b,['Sherlock Holmes & Related Fandoms'],2+6+0+1+4+3,13+92+10+8+188,en,7188,6/6,9,81,10,5322,2012-06-01,T,M,C,C
419053,The Exception that Proves the Rule,49e0a64cc7388ef2480c1da2b04faf03a0109d84560be353cc9c37c8b228684b,[],113,7594,en,2285,1/1,4,60,3,1765,2012-06-01,E,H,C,C
419087,A Magic Trick,9ccb1c8af050dd625d2805b55290f5bffb4413df678ddb7fde7e7160537d0860,[],2+0+1,,en,951,1/1,0,24,0,771,2012-06-01,G,M,C,C
419100,More than a Present,9ccb1c8af050dd625d2805b55290f5bffb4413df678ddb7fde7e7160537d0860,[],2+0+1,165,en,1182,1/1,1,54,4,1188,2012-06-01,G,M,C,C
419106,Soft Kitty,9ccb1c8af050dd625d2805b55290f5bffb4413df678ddb7fde7e7160537d0860,[],2+0+1,165,en,1191,1/1,1,58,7,1592,2012-06-01,G,M,C,C
419109,Dust Is What I Have. Dust Protects Me. or... The Bath Adventures of Sherlock Holmes and John Watson,9ccb1c8af050dd625d2805b55290f5bffb4413df678ddb7fde7e7160537d0860,[],2+0+1,165,en,1610,1/1,6,86,8,3090,2012-06-01,G,M,C,C
419112,You'll Never Be Alone,9ccb1c8af050dd625d2805b55290f5bffb4413df678ddb7fde7e7160537d0860,[],2+0+1+15,2+59,en,1690,1/1,0,13,0,670,2012-06-01,G,M,C,C
419115,Forever Came Too Soon,9ccb1c8af050dd625d2805b55290f5bffb4413df678ddb7fde7e7160537d0860,[],2+0+1+3+10+15,2+59+433+49,en,3503,1/1,1,22,3,1135,2012-06-01,T,M,CD,C
