id,title,author_hash,fandoms,fandom_tag_ids,general_tag_ids,unknown_tags,language,words,chapters,comments,kudos,bookmarks,hits,date,rating,category,warnings,status
17249168,Statistically One'll Hit Eventually,71eb17825d74d337bd3d6fd49e611fe9290ba46a2031fcafaee7546c5a9797a9,[],287+0+6+,720+32+,[],en,527,1/1,7,214,29,983,2019-01-01,G,G,N,C
17249969,Romance Smells Like Salonpas,71eb17825d74d337bd3d6fd49e611fe9290ba46a2031fcafaee7546c5a9797a9,[],10+0+3+26+,30+56+,[],en,956,1/1,8,180,13,1213,2018-12-31,T,M,N,C
17250323,Tattoos and Other Secrets,71eb17825d74d337bd3d6fd49e611fe9290ba46a2031fcafaee7546c5a9797a9,[],107+56+40+,8+568+,[],en,710,1/1,11,317,18,2217,2019-01-01,G,M,N,C
17250431,Court High Fives Don't Count,71eb17825d74d337bd3d6fd49e611fe9290ba46a2031fcafaee7546c5a9797a9,[],10+0+3+26+15+6+,30+56+101+,[],en,747,1/1,10,277,25,1447,2018-12-31,G,M,N,C
17250815,Perfect Moment,71eb17825d74d337bd3d6fd49e611fe9290ba46a2031fcafaee7546c5a9797a9,[],22+13+11+,8+239+292+,[],en,860,1/1,5,127,11,745,2019-01-01,G,M,N,C
17251379,The Taste of You,55fc71ce71d1b88fa78f0a61db05bef7afd71d8a847089bd1640656b523da409,[],10+0+3+265+179+,63+40+36+,"['this was supposed to be fluff but turned into Lite Angst', 'very lite though', 'more of a study of character than anything']",en,3173,1/1,11,217,16,1447,2019-01-01,G,M,C,C
17251874,Stiff Competition,71eb17825d74d337bd3d6fd49e611fe9290ba46a2031fcafaee7546c5a9797a9,[],10+0+3+,8+1577+51+,[],en,1778,1/1,14,561,49,5335,2018-12-31,E,M,N,C
17253401,Gatito de espuma,d36cc4002bb74a3313f8f336ec2dd9ed9c9b702c475073086c2457047bc7f5bc,[],58+13+2+,0+1022+855+461+,[],es,758,1/1,0,5,1,39,2019-01-01,G,M,C,C
17253488,Win - Oisuga Weekend 2018 - Day 3: Free Prompt,da4b9f4005fdd9e1c936e80091540f52c1d0fa80cdb980a511ee8c6dd573ce1b,[],60+11+1+,+,"['Ayyyy', 'finally completing this ship weekend like honestly', 'its been 10 years', 'way to start of 2019 naba', 'oh yeah im supposed to be tagging this', 'you probably want something helpful', 'okay so college au', 'Future AU', 'oikawa and suga end up at the same college', 'on the same volleyball team', ""oikawa's knee acts up"", ""suga's like oh no my mans"", 'so he basically gets oikawa benched to save his knee', 'bc oikawa is a vball obsessed martyr who refuses to take care of himself js', 'and so suga is setter atm', 'but the other team is REALLY good', 'can suga save the day???', 'also will they kisss?????', '(yes)', '(yes they will kiss)', 'idk about suga saving the day tho', 'thats a secret', ""You'll Have to Read to Find Out - Freeform"", 'oooooo click bait', 'guys i dont know how to summary', 'when i wrote this thing my original summary was', ""'woohoo they go to the same college and get BUSAY'"", 'thats not helpful tho', 'HALP MEH', 'also', 'not an established relationship thing', 'very much not', 'i dont write those', 'oikawa is not sugas mans AT FIRST', 'BUT HE IS LATER', 'eeeeek', 'rating is for an f word woops']",en,3233,1/1,5,169,17,1431,2019-01-01,T,M,N,C
17254583,drip drip dripped in gold,7e975d0a9bc3a050b15a035a9fb2e49023842a100ca9ec83c133371ba84a7115,[],30+2+6+0+3+26+11+,+,"['daisuga - Freeform', 'kurotsukki - Freeform', 'Rated T for language']",en,4807,1/1,17,133,8,1108,2019-01-01,T,M,N,C
17254682,first things last,447b940f989d0b06900e4f028d1ac61826743b94cb1850a53e15c6734c991925,[],1321+61+2+33+112+12+37+78+124+125+527+144+,13+117+977+4609+,"['Nekoma Volleyball Club', ""kuroo's existential crisis over responsibility and the passage of time"", 'me really stretching a throwaway chemistry joke']",en,3954,1/1,47,408,122,2673,2019-01-01,G,G,N,C
12058473,No strings attached,e7a8aa2df7e5d0b233da615af4e7fef148bec39aef1709da0a80391ad0316563,[],7622+1+20+,218+412+67+1588+1359+1507+2732+1371+60+660+1149+328+148+2248+80+440+,"['Oikawa Tooru/Nishinoya Yuu', 'Mentioned/ Azumane Asahi', 'Mentioned/ Iwaizumi Hajime', 'Kuroo Tetsuro - Character', 'Asanoya - Established', 'Pure Smut', 'Light stomach bulge', 'Deep Throating']",en,15334,7/8,16,268,55,18475,2019-01-01,E,M,C,W
17255090,Happy New Year,09b61e035630a7003eae249dd87db314078055da8bb9406de0f9341d331ac4ed,[],9+5+1+397+,147+926+1919+3142+145+394+,"['new year party', 'its been a rough year', 'References to anxiety']",en,1180,1/1,0,32,2,390,2019-01-01,N,M,C,C
17255318,(go shawty) it's your birthday,915d3a697f927656fecf3e7d24d1198d59fb2a48419cbcceeff1d44f76ade2ce,[],1479+58+24+13+4+2+,163+526+11+167+116+,[],en,1256,1/1,16,283,8,1493,2019-01-01,G,M,N,C
16370285,Sem Limites no Céu,4734dc5a28af3e441c577f521190235f10d1bf67e036d9f5693c545038cf9143,[],34+24+20+25+85+13+11+,+,[],ptBR,51667,7/7,14,19,0,155,2019-01-01,M,M,N,C
17236355,serendipitous,f90683c546d6be576168709057035873baf992a3c07b8dcde1182abb8df3254a,[],58+2+13+26+33+,144+1357+0+,"['Single Father Daichi', ""Yachi is Daichi's daughter"", 'First snowfall']",en,4123,1/1,24,224,18,1468,2019-01-01,G,M,N,C
17251325,You Are Dino-Mite,71eb17825d74d337bd3d6fd49e611fe9290ba46a2031fcafaee7546c5a9797a9,[],30+2+6+,8+686+,[],en,509,1/1,0,121,13,794,2019-01-01,T,M,N,C
17251988,Too Much Alike,65479e3e408a6e35ee0f7f6664282e4faf27a0b02a9cf89016b5efa0f7374a4a,[],251+3+6+,720+,"['stuck together', 'Bad at Compliments', 'Birds of a Feather Zine']",en,1594,1/1,32,488,78,2475,2019-01-01,G,G,N,C
17252456,"Merry Christmas, and a Happy New Year",fdc72eeee87da8e66e4d8a79ab9127d77b82f56a8c4613109affb322c7494950,[],22+13+11+,0+1449+1022+926+3142+1919+477+,['Karasuno Volleyball Club'],en,3578,1/1,5,73,9,458,2019-01-01,N,M,N,C
14336928,Wisdom for the Wise,327b596e204c1d5ca407d57120244d9c93f4c6b94d39ffa3f942763cfb65834e,[],21+61+14+2+12+4+7+32+1+,167+6080+,['based on a true story kinda'],en,3623,2/2,38,345,30,2909,2019-01-01,T,M,N,C
17256941,all wrapped up in you,de955ae9300d4c474da95b720a688ad38f38ffa3600addbf88163fee46ff38d9,[],58+13+2+,8+686+38+0+,"['Boyfriend shirts', ""or to be more exact daichi in his boyfriend's sweaters and pjs"", 'watch out kuroo', 'more boyfriend-carrying']",en,3157,1/1,29,388,52,2987,2019-01-01,M,M,N,C
17258027,皎皎空中孤月轮,f858c44cbe1b0340ad9d7b0258b1bcbbbc069006e7661b9eca3559ef98265547,[],+,+,"['黑月', '黑尾', '月岛']",zh,6932,1/1,1,28,1,2081,2019-01-01,M,M,D,C
17258048,Make Me Believe (that I'm not strange),fea3416cb9ed9c90a00da6324fa308fb8aca7aba3e64d86cff7d61d902ead342,[],23+6+15+1020+,817+43+102+40+34+855+,[],en,15025,1/1,15,240,42,1913,2019-01-01,T,M,N,C
17258534,"Thirst Tweets and Pink, Fuzzy Handcuffs",0a61596d120bdff2aeb2de3520d92c1ba3b9fcfb9943d05528a38ca68638fbb1,[],643+7+8+35+43+92+78+17+1182+44+79+53+,50+,"['Usuri Michiru/Miya Osamu', 'implied Futakuchi Kenji/Ennoshita Chikara', 'implied Futakuchi Kenji/Shirabu Kenjirou', 'implied Shirabu Kenjirou/Miya Osamu', 'it’s fucking complicatedalright', 'Miya Osamu — sort of', 'Kiryuu Wakatsu is mentioned if that counts', 'Second gen captains', 'twitter causes problems', 'this is an extension to the spice girls series but donesnt have to be read with it and vice versa', 'Crude Humor', 'futashira were on a break for a while during this okay', 'that’s what i say when there are inconsistencies that id like to ignore ahahahha']",en,1929,1/1,8,100,1,1518,2019-01-01,T,M,N,C
17258708,Hail to the Queen,02f3589afb950d410fc6c1a4aa7debb6ddb6a4f1ee3559284dbfcd0708c23cfe,[],21+1990+2207+12+2+73+4+7+33+37+,2400+348+47+406+994+869+231+78+193+1005+1034+1231+108+345+145+558+512+75+100+90+,"['Alpha!Kuroo', 'Alpha!Daishou', 'Alpha!Bokuto', 'Omega!Kenma', 'Omega!Akaashi']",en,3794,1/?,17,124,11,2652,2019-01-01,E,M,VD,W
17258780,What you really want,0779bea6df96031643ccde03a821925ca4fe9ceeb17fbbd2dffb4a9b1a4f8cdc,[],10+0+3+11+,407+58+36+1458+726+70+0+,"['Oblivious Kageyama', 'Sugawara is mumma hen']",en,1745,1/1,24,325,26,1904,2019-01-01,T,M,N,C
17258819,Maybe Next Year,9ac29fa7fa0394d0b0ad01c4e573f9de577ed59f071c1ad8d8f033bc769fede9,[],209+20+25+35+,799+0+,['Honestly just so many New Years Tweets made me want to write a New Years fic.'],en,1915,1/1,3,75,6,562,2019-01-01,G,M,N,C
17259929,I Want to Be Caught up in You,23a986d0ba5b34a962536829361701ffb832813683b7238270ed1d09579125c8,[],229+34+292+3+11+0+13+24+114+20+25+1056+2889+,58+27+15+54+57+180+213+938+1098+149+359+1732+230+257+679+144+5+7+426+306+,"['Welcome to a rarer ship than TsukkiYama', ""Kageyama's a freshman and Sugawara's a senior"", ""But that's because Nishinoya's a lovable thot"", ""It's time to welcome you to the college universe I hope you enjoy your stay"", 'happy new year', ""Terushima is briefly mentioned here because he'll be important later"", 'Second semester story', 'Starts first but goes into second']",en,7342,1/1,4,98,9,1847,2019-01-01,E,U,N,C
17260121,I like you like Zelda,b2f6a2b1d5c62c080ed5b59ce60ff3d1bdd68836868bd0c48432c67ceff394e1,[],21+2+12+,2741+0+1813+2322+,[],en,1350,1/1,1,54,4,864,2019-01-01,N,GO,C,C
17261204,Mending,c18a7216f469ca82c8f90b68a5e388709f532f292f412febf2f1108a9a48277b,[],208+15+3+,36+6+,['Mentions of severe injuries'],en,3325,1/1,10,339,34,2532,2019-01-01,T,M,N,C
17265125,Resolutions,0484edf543b38277f01778a8d87f48cf55bf01ef67daa170c56356450d15ec66,[],23+6+15+3+,1845+,"['Hinata Shoyou', 'This was supposed to go up a year ago whoops']",en,1572,1/1,1,69,5,500,2019-01-02,G,M,C,C
17265593,Liquid Courage,7b8cca4eef5116ac94fb9c072f065d666fed036e0df91a3c4ac6d221362c98e8,[],26+,219+144+381+,"['Yachi Hitoka/OC', 'my oc', 'New Years Eve Story', 'a night out', 'Wonder how it went?', 'Aged Up - AU', 'For High Street', 'Scratching a writing itch']",en,1338,1/1,0,2,0,77,2019-01-02,M,F,N,C
