id,title,author_hash,fandoms,fandom_tag_ids,general_tag_ids,unknown_tags,language,words,chapters,comments,kudos,bookmarks,hits,date,rating,category,warnings,status
9139669,Musings on the Past,1aaa3773400f84c9fb9e64396719f7d7fae7957b9503679263b6c3202a7d6e45,[],+,1285+35+,['Climate Change'],en,100,1/1,3,6,0,55,2017-01-01,G,G,N,C
9139705,Historyjka,fec28ce9a0b17a0e17ebae029b4c7832dd3bc7d6ad7c5c20ae30dda63b9675ca,['No Fandom'],0+,244+139+2+439+4163+,"['Original Character/Original Character', 'Cursed by gods', 'Przeklęci', 'Reinkarnacja', 'Inspiracja celtycką mitologią lekko']",pl,2052,1/1,0,4,0,74,2017-01-01,G,HU,C,C
9143599,honne/tatemae,0484edf543b38277f01778a8d87f48cf55bf01ef67daa170c56356450d15ec66,[],+,497+893+1276+2007+327+2241+,['Ramblings'],en,828,1/?,0,1,0,25,2017-01-01,M,G,V,W
9143710,Perceptions,28c7040731c6285f5304a398bc2e1cb7f86049c2f8a23f1d2273bbef2a7259c5,[],+,+,"[""the result of me writing at 2 am when I'm bored"", 'Fluffy', 'the ending\'s kind of meh but just refer to the whole ""writing at 2 am"" thing', 'probably riddled with typos and grammatical errors', 'apologies in advance', 'cheesy as hell sorry']",en,569,1/1,1,2,0,36,2017-01-01,G,H,N,C
8547466,Candles in the dark: poems of life.,94885c318c012cfe4f14ed05802e191d4aaa9fb46c824f3464b68ea6a044b0ed,[],+,236+1171+26+61+911+1659+297+,"['Hopeful', 'Life - Freeform', 'remembering', 'positivity', 'inner thoughts', 'imagery.']",en,979,7/?,0,2,0,82,2017-01-01,G,G,CN,W
953927,Will I(t) Keep?,9707d4fc157060a6db9d2a2476097542b2cb1702edb9b0de66539d7600adae47,[],+,265+2777+593+,"['Ash King (OC)', 'Casey Morse (OC)', 'Victoria Howell (OC)', 'Sharon Morning (OC)', 'Nicky Walker (OC)', 'Cyrus White (OC)', 'phoenix mommy', 'werewolf mommy', 'dragon mommy', 'vampire mommy', 'ghost children', 'homocide', 'Mentally unstable characters', 'Toxic Parent Figures', 'Most of the tropes on the character flaw index', 'Nonstandard forms of journal keeping', 'the story style is going to change with each chapter just bear with me', 'mentions of homestuck', 'karkat levels of strong language']",en,4805,4/?,0,1,0,143,2017-01-01,T,G,C,W
8523814,Astray,008401caff9e86f72685368db7dab666682b85f03efd93f53b3341e80a977d1d,[],+,888+,[],en,2367,2/?,0,4,0,203,2017-01-01,T,0,N,W
8709814,How to be a Nerd in Hollywood,5605531cb43d13d84821c00e8aef52894b6fc148982c19113905bc786aa45803,[],4+,41+797+4553+,"['movie studio', 'au to our world', 'Dresden Files References', 'mythical dresden files movie', 'Me being bored', 'lots of fandoms', 'dresden files spoilers']",en,2495,2/?,0,0,0,48,2017-01-01,T,H,C,W
9139639,An Afternoon's Work,1aaa3773400f84c9fb9e64396719f7d7fae7957b9503679263b6c3202a7d6e45,[],+,1285+35+,['Climate Change'],en,100,1/1,0,6,0,79,2017-01-01,G,G,N,C
9139852,Five Times Derrek Did What Others Wanted (And One Time He Did What He Wanted),1762f98018f9a7b8d0c6d300f125585baa1add7bd19202bb5f76137135b052b0,[],7+4+12+,135+168+628+420+170+533+2345+662+1547+573+633+54+15+539+,"['Derrek Howser/Matt Reeves', 'Derrek Howser/Other', 'Derrek Howser', 'Matt Reeves', 'like the tiniest bit of watersports', ""Blink and you'll miss it"", 'Pet Play', 'Five Times']",en,2285,1/1,0,44,1,3028,2017-01-01,E,HM,C,C
9140536,A Howling Good Time,a3de21c95b53b590ddeb68c180c01285064a4dde2b5e59aeca1889300a0966e4,[],+,5+217+2997+951+733+60+396+67+801+533+242+,['Original Female Character/Original Female Character'],en,2096,1/1,2,101,8,4715,2017-01-01,E,F,N,C
