id,title,author_hash,fandoms,fandom_tag_ids,general_tag_ids,unknown_tags,language,words,chapters,comments,kudos,bookmarks,hits,date,rating,category,warnings,status
28486158,Só Mais Uma Vez,d11d39c5e91e3c92ce21879fdd8d24078d0e3c101b0959b0e513e5bf08345106,[],0+1+,367+475+920+,['Original Female Character/Original Female Character'],ptBR,198,1/1,0,0,0,8,2008-01-01,G,F,N,C
28486206,Entenda Meu Lado,d11d39c5e91e3c92ce21879fdd8d24078d0e3c101b0959b0e513e5bf08345106,[],0+1+,367+475+1356+,['Original Female Character/Original Female Character'],ptBR,301,1/1,0,0,0,7,2008-01-01,G,F,N,C
28486467,Fake,d11d39c5e91e3c92ce21879fdd8d24078d0e3c101b0959b0e513e5bf08345106,[],0+1+,367+475+920+,['Original Female Character/Original Female Character'],ptBR,200,1/1,0,0,0,8,2008-01-01,T,F,N,C
28494390,I Miss You,d11d39c5e91e3c92ce21879fdd8d24078d0e3c101b0959b0e513e5bf08345106,[],9+0+3+,2+35+,[],ptBR,100,1/1,0,0,0,3,2008-01-02,G,M,N,C
28494846,Arcano,d11d39c5e91e3c92ce21879fdd8d24078d0e3c101b0959b0e513e5bf08345106,[],9+0+3+4+,188+579+1356+,[],ptBR,302,1/1,0,0,0,2,2008-01-02,T,M,N,C
8481673,Wish You Were Here,3d24adc06dd58e1e5190695dae45c92b54e279cdd2c55059e3454eb674ee9334,[],+,8+10+440+609+2762+,[],en,3026,1/1,0,4,1,304,2008-01-18,E,M,C,C
37570951,True Love,6f2c91fd42972305b6af64e896778b6ef351be38ad1ee322d7a05b2fbb368157,[],+,+,"['Original Character', 'Original Character Played by Oded Fehr']",en,12836,8/8,0,0,0,10,2008-01-19,E,0,C,C
809907,Wintering (Icarus Ascending remix),563fa2f2705cbe8935ca38f99aefdf062f5b8a6adcd7ffe8d0555f6e1b6d9f60,[],+,1826+,[],en,3709,1/1,0,11,2,286,2008-01-21,E,M,C,C
9419321,Желтая лихорадка,b60a147d3f56847ee9c2419fb9459d97d8317435981300f3cbccf4a327bf7fa9,[],9+,+,[],ru,8815,1/1,0,11,0,135,2008-01-22,E,M,C,C
35522476,Treasure,6f2c91fd42972305b6af64e896778b6ef351be38ad1ee322d7a05b2fbb368157,[],+,+,[],en,33330,9/9,0,1,0,23,2008-01-23,M,0,C,C
445310,//thread//,52e84fae4707e16d9126d43721d0c7c7c1c94052807a5e909121ccc508203c42,[],+,+,"['Jana Kransen', 'Alex Olsen']",en,234,1/1,0,1,0,124,2008-01-27,G,G,N,C
19740,"The Doors of his Hotness, the Lamps of his Cuteness",9396e27755bb88dc1169098792ca4da2700546bd3fbcc587922c26c3656763a0,['Roger Zelazny'],+,640+50+,['Generic Hero/Generic Heroine'],en,744,1/1,8,18,1,434,2008-01-27,G,H,N,C
541804,Я дышу тобой,1d8f48d983ecd866779e629543e405df1f54c0c1d2c6cf0baf7d2900b50b438c,[],+,+,[],ru,97,1/1,0,1,0,80,2008-02-02,T,H,V,C
41844012,Jigsaw Puzzles,2f0733580799653348a067339e6fb01277e233df77f3308dbdc07b6e362d25be,[],+,3885+129+7+276+,[],en,890,1/1,1,2,0,5,2008-02-02,G,0,N,C
41844108,Path of a Samurai,2f0733580799653348a067339e6fb01277e233df77f3308dbdc07b6e362d25be,[],+,3885+129+7+229+,[],en,1099,1/1,1,2,0,7,2008-02-02,G,G,N,C
29631336,Угостите?,66107b6029d32069ba6c7afc0e1b4d85315f2b27d571fbfb342065ac28cf46ef,[],+,13+,[],ru,1280,1/1,0,1,0,6,2008-02-06,G,G,N,C
37784860,Cunning,31f98c798add87f6b22218914aee02b336ab3f29c895c10165c7ce3f20008eb6,['Original Work'],+,13+59+35+,"['Spike/Dawn Summers', 'Dawn Summers', 'Spike (BtVS)', 'Rachel Evans (Wolf & Declán)']",en,100,1/1,0,0,0,9,2008-02-11,T,H,N,C
705987, A Very Texas Valentine,583266e702ebf4145d85fa91f8ac8756b89f0586db977d1b7424ab06aeda3347,[],+,+,[],en,1620,1/1,0,20,0,1263,2008-02-13,E,M,C,C
3084026,Драконье золото,20892a96ee05e02743bb447c981881d4ccd337c85a48aaed520d51456fb9adf4,[],+,13+,"['Ведьмаки', 'Дракон - Freeform', 'В подражание Громыко']",ru,4227,1/1,0,2,0,50,2008-02-16,G,G,N,C
8098555,Life is the Journey,cd9910edf4db19cfb4bace142a6d4943c782b78e9be3f3555c1cb9b54c8a8ab8,[],+,236+,[],en,1185,9/?,12,1,0,29,2008-02-23,G,G,N,W
706040, A Cup from the Jug,583266e702ebf4145d85fa91f8ac8756b89f0586db977d1b7424ab06aeda3347,[],+,+,[],en,966,1/1,0,17,0,784,2008-02-24,N,M,C,C
42809970,Derive,778a95e4dab5c424742d10d059746a41020cb13b61d69d816db720c470a727b3,[],+,+,[],en,1188,1/1,0,0,0,2,2008-02-28,T,M,N,C
243461,Somewhere To Belong,c2779065f5adddd81733dc1825f15291be117c4c8fae29ca140658a64743eb23,[],+,+,"['Pax/Kale', 'Kale Coulter', 'Paxton Ulland']",en,4048,1/1,2,39,1,938,2008-02-29,E,M,N,C
23015296,Все люди братья,2ceee2bd4e4cd69f6de7273a93f371a85ec86aae7e57e7fd4bc2e31ad7893355,[],+,13+,[],ru,653,1/1,0,0,0,3,2008-03-04,G,G,N,C
23015344,Космолет,2ceee2bd4e4cd69f6de7273a93f371a85ec86aae7e57e7fd4bc2e31ad7893355,[],+,13+,[],ru,1032,1/1,0,0,0,4,2008-03-04,G,G,N,C
23015356,Послушайте,2ceee2bd4e4cd69f6de7273a93f371a85ec86aae7e57e7fd4bc2e31ad7893355,[],+,+,[],ru,333,1/1,0,0,0,2,2008-03-04,G,G,N,C
706100, That's Mine,583266e702ebf4145d85fa91f8ac8756b89f0586db977d1b7424ab06aeda3347,[],+,+,[],en,539,1/1,0,15,0,931,2008-03-06,E,M,C,C
706109, Untitled,583266e702ebf4145d85fa91f8ac8756b89f0586db977d1b7424ab06aeda3347,[],+,+,[],en,1104,1/1,0,13,0,692,2008-03-08,N,M,C,C
37600822,legendary twilight,e1cf022e0d2443b336148365f663162985ffd72740993c037bb46ae5ceeaeabb,[],+,+,['Erathel Project - Old Drafts'],en,89731,14/14,0,0,0,4,2008-03-08,N,O,N,C
706119, Such Pretty Colors,583266e702ebf4145d85fa91f8ac8756b89f0586db977d1b7424ab06aeda3347,[],+,+,[],en,1269,1/1,0,12,0,740,2008-03-10,N,M,C,C
3613500,Комната куклы,bae2d0012b6f22f7ae74d0708f2327dc247f69c772a44fb6126bfd5288b55c82,[],+,2+494+10+81+1960+5309+,['PWP'],ru,47762,3/3,0,5,0,323,2008-03-10,M,MU,C,C
6352264,оправдательное = ),ad6fc1b5fe93290ba111f533fb53ccd5ecdce00e6568b572228b44f1094b548b,[],+,+,['я и мои глюки'],ru,402,1/1,0,1,0,21,2008-03-15,G,G,C,C
8642722,Напарники,2188fa037d260e2677aeb648cf614091c02abaf94631d5b1799bf53684c1d98e,[],+,1717+1419+1580+71+2342+9699+,"['Original Female Character/Original Male Character', 'Bad Plot', 'Random Setting', 'Soulmates (kind of)']",ru,2501,1/1,0,1,0,41,2008-03-15,T,H,DU,C
37784986,Finesse,31f98c798add87f6b22218914aee02b336ab3f29c895c10165c7ce3f20008eb6,['Original Work'],+,13+59+35+,"['Spike/Dawn Summers', 'Dawn Summers', 'Andrew Wells', 'Spike (BtVS)', 'Rachel Evans (Wolf & Declán)']",en,100,1/1,0,1,0,9,2008-03-17,T,H,N,C
706719, Jingle all the Way,583266e702ebf4145d85fa91f8ac8756b89f0586db977d1b7424ab06aeda3347,[],+,+,[],en,1231,1/1,0,12,0,795,2008-03-17,E,M,C,C
706732, Texas and Sal,583266e702ebf4145d85fa91f8ac8756b89f0586db977d1b7424ab06aeda3347,[],+,+,[],en,795,1/1,0,10,0,544,2008-03-26,N,M,C,C
706735," By the Light of the Pale, Pale Moon",583266e702ebf4145d85fa91f8ac8756b89f0586db977d1b7424ab06aeda3347,[],+,+,[],en,760,1/1,0,15,0,613,2008-03-26,N,M,C,C
57283,Untitled #2,e495a940cb9d06deceb52395c7088e2391905943e0b27a087477e91d0ae66322,[],+,+,"['Original Female Character', 'Original Male Character']",en,454,1/1,0,0,0,128,2008-03-27,T,H,N,C
11471157,The High Priestess,ecfdefe033e93f62712d3cec9516fae700c49d5b091e9d63ce6e287d06012449,[],+,823+3174+7228+501+,['Cheetah guest star'],en,19394,1/1,2,20,3,390,2008-04-01,T,F,N,C
13058,Shard,9e987154be4c39fde17a8059f5c4679f714fd1cd3feab2431acc3b831a2d2849,"['Fairytales', 'ANDERSEN Hans Christian – Works', 'Snow Queen - All Media Types']",+,12075+192+,"['Snow Queen/Gerda', 'The Snow Queen - Character', 'Fairy Tales', 'not quite smut']",en,535,1/1,3,27,4,830,2008-04-03,T,F,N,C
246587,The Phantom Pitcher,cd31ccebae7f07758b38f5b3ebfee66d1c85fa6f86d56d51d9e2bff4b912c979,[],+,1019+,[],en,2966,1/1,1,4,0,126,2008-04-09,T,G,N,C
706775, Milk and Cookies,583266e702ebf4145d85fa91f8ac8756b89f0586db977d1b7424ab06aeda3347,[],+,+,[],en,1012,1/1,0,11,0,567,2008-04-12,N,M,C,C
8098510,To The Ones I Love,cd9910edf4db19cfb4bace142a6d4943c782b78e9be3f3555c1cb9b54c8a8ab8,[],+,236+,[],en,917,8/12,4,2,0,29,2008-04-17,G,G,N,W
8481727,Rooted,3d24adc06dd58e1e5190695dae45c92b54e279cdd2c55059e3454eb674ee9334,[],+,118+3199+872+941+1788+324+277+135+1000+88+,['Female Dominant'],en,3069,1/1,0,37,4,1735,2008-04-28,E,HM,C,C
41844210,Midnight Bloom,2f0733580799653348a067339e6fb01277e233df77f3308dbdc07b6e362d25be,[],+,7+,[],en,1073,1/1,0,2,0,3,2008-04-29,G,G,N,C
1128136,Lost in Space,2bcbdddf056bb2b5d424841855e29787b31f4f30c51c2f2174db34068de47e7a,[],3+22+,1282+1521+,['Original Alien Character/Original Male Character'],en,588,1/1,0,29,4,1784,2008-05-01,E,O,N,C
1128151,Queen,2bcbdddf056bb2b5d424841855e29787b31f4f30c51c2f2174db34068de47e7a,[],9+3+,370+3169+,[],en,260,1/1,0,7,1,205,2008-05-08,T,M,N,C
16129283,Morphine in a shotglass,d2f8c657949789204ca3729314e7eaafc63017ef6e1fbb241ea45c96e2a2e7e9,[],+,841+,['Alcohol/Drug Abuse'],en,1925,1/1,0,0,0,16,2008-05-09,M,G,CN,C
103712,Chasing the Sea,1793cf7cd440e0b9a6fdc08cbd8a5c88426b709a311a0b063b9d85edc15d7dda,[],12+,28+,[],en,2577,1/1,2,1,0,145,2008-05-16,T,H,N,C
29634576,Обещание,66107b6029d32069ba6c7afc0e1b4d85315f2b27d571fbfb342065ac28cf46ef,[],+,229+10+,"['Alexander Lester Groshell/Jean Philippe de Shenny', 'Александр Лестер Гросхелл “Меченый”', 'Жан-Батист Дени Генрих Карл Эдмонд Пьер Анри Людовик Филипп де Шенни']",ru,522,1/1,0,2,0,7,2008-05-17,G,M,N,C
801311,The Jazzman's Last Jive,563fa2f2705cbe8935ca38f99aefdf062f5b8a6adcd7ffe8d0555f6e1b6d9f60,[],+,+,[],en,20622,1/1,0,37,5,657,2008-05-19,E,HF,C,C
8667658,Heat,2b9a6eaec950d56b506cdbd4f330c033dc96f128425e049eab8e5a61d2f0e785,[],+,3208+1801+239+3966+87+119+131+254+,[],en,3704,1/1,0,37,4,1569,2008-05-19,E,F,N,C
707058, Charlie and Tommy,583266e702ebf4145d85fa91f8ac8756b89f0586db977d1b7424ab06aeda3347,[],+,+,[],en,2884,1/1,0,3,1,204,2008-05-20,E,M,C,C
707063,My Lady,583266e702ebf4145d85fa91f8ac8756b89f0586db977d1b7424ab06aeda3347,[],+,5044+372+216+,[],en,1888,1/1,1,65,5,2121,2008-05-25,M,F,C,C
413628,Snakes on a Plane (Except the Plane is a Tour Bus and the Snakes are Zebras),52e84fae4707e16d9126d43721d0c7c7c1c94052807a5e909121ccc508203c42,[],+,4741+,"['Alex Olsen', 'Izzy Wesson', 'Trevor the Bold', 'alternative meta pop', '(even though not really anymore)', 'second wave WAP!ism']",en,929,1/1,0,3,0,142,2008-05-27,G,G,N,C
1699838,Liquid Cool,98d7739c8f03e9ef9fa3f15e6c084f6078131cc11c4aafc5e22370f465151e20,[],+,172+10+1796+,[],ru,14945,1/1,4,147,5,2275,2008-05-29,E,M,N,C
37785148,Perfunctory,31f98c798add87f6b22218914aee02b336ab3f29c895c10165c7ce3f20008eb6,['Original Work'],+,59+35+360+,"['Spike/Dawn Summers', 'Dawn Summers', 'Spike (BtVS)', 'Rachel Evans (Wolf & Declán)']",en,100,1/1,0,0,0,7,2008-06-02,G,H,N,C
11654430,Hero,1fb8360aca54d4cd9c736292833f74281d5c46826fa70b98cc15ccd4a9cc955b,[],9+3+,5635+94+6+439+,[],en,1010,1/1,0,3,1,344,2008-06-06,T,M,N,C
21273224,Wings,8248769db73b54d3c27c1e01df2487180d20d5c8cf6101d12631759bb54995b2,[],+,236+,[],en,292,1/1,0,8,0,50,2008-06-07,G,G,N,C
22159750,"oh, my brother",748bd9c911340cb670f380f05b3654a2c4d566a812e66669e623c258c7b3597b,[],9+3+,6348+2944+1997+,[],en,1410,1/1,0,1,0,210,2008-06-07,N,M,C,C
78896,"Four Things that Happen When You Join the DecayDance Zoo (plus friends) on Tour, by Rick Oliver, age 23",52e84fae4707e16d9126d43721d0c7c7c1c94052807a5e909121ccc508203c42,['Bandom'],+,33+50+,"['Jana Kransen', 'Cassie Niemi', 'Alex Olsen', 'Izzy Wesson', 'Rick Oliver', 'Moric Potter', 'Pete Wentz', 'Gerard Way']",en,1373,1/1,10,4,1,343,2008-06-09,G,0,N,C
1454242,Where No One Knows My Name,6f6230f449b5f74d56bea35484b7ada682546ad0d39ec266c8c76853da09605a,['Original Work'],4+,5085+810+0+,"['Wizarding World', 'Muggle/Wizard Relations']",en,4860,1/1,0,2,0,134,2008-06-12,T,GH,C,C
29632668,Рай,66107b6029d32069ba6c7afc0e1b4d85315f2b27d571fbfb342065ac28cf46ef,[],+,20+,"['Dago Dainary/Raide Asato', 'Даго Дайнари', 'Райде Асато']",ru,563,1/1,0,1,0,3,2008-06-16,G,M,N,C
243470,Spring Fling,c2779065f5adddd81733dc1825f15291be117c4c8fae29ca140658a64743eb23,[],+,+,"['Jaren/Kale', 'Kale Coulter', 'Jaren Delwash', '64th Elite']",en,8218,1/1,0,28,1,655,2008-06-21,E,M,N,C
801421,Eleison,3686558f1206ea402c3c6248b0831d253da71db46aa132a5b2d3f59f142e825b,[],+,974+5321+4443+897+,"['Monastery', 'Medieval']",en,11017,1/1,6,62,14,971,2008-06-21,E,M,N,C
472901,"Billings, MT:  Abe and Frank",549e86bb5be0a61d58a71c6f713f57af309e69082128462ba37ed7483c93a5d3,[],9+,+,['Original Male Character'],en,2409,1/1,3,12,1,477,2008-06-25,E,M,N,C
10485936,Herzblut | Сердечная кровь,16011d2b4b0fd498662bc0257eb3aafedcc7fadac6bd4a326b7951c764e1fdec,[],9+,20+538+,"['суперзвезда', 'поклонник', 'dreams come true']",ru,1923,3/3,0,0,0,61,2008-07-03,T,M,N,C
708754,Where to Start?,583266e702ebf4145d85fa91f8ac8756b89f0586db977d1b7424ab06aeda3347,[],+,+,[],en,2244,1/1,2,17,0,645,2008-07-07,N,M,C,C
15267384,Karma,0901fc520a2668f746236f4f540a14dd59604b7dbecc286f54cbf15b31979981,['Original Work'],+,1332+640+,"['Estragon (En Attendant Godot)', 'Vladimir (En Attendant Godot)']",en,647,1/1,2,15,0,150,2008-07-12,N,G,N,C
37785271,Account,31f98c798add87f6b22218914aee02b336ab3f29c895c10165c7ce3f20008eb6,['Original Work'],+,13+59+35+,"['Dawn Summers', 'Rachel Evans (Wolf & Declán)']",en,100,1/1,0,0,0,3,2008-07-14,T,G,N,C
10239041,a river unfolds,681c45a3444814191290aed027bfc1e755d68c94639e7e8028f89d41c0e1fe9b,[],+,236+26+866+2428+3239+,[],en,12,1/1,0,7,0,44,2008-07-16,N,G,N,C
29635011,Какая красота!,66107b6029d32069ba6c7afc0e1b4d85315f2b27d571fbfb342065ac28cf46ef,[],+,729+,"['Тэш Тень', 'Гэрри']",ru,333,1/1,0,1,0,5,2008-07-18,G,G,N,C
29635038,Сны бога снов,66107b6029d32069ba6c7afc0e1b4d85315f2b27d571fbfb342065ac28cf46ef,[],+,10+,"['Tem/Tame', 'Тэм', 'Таме']",ru,271,1/1,0,1,0,4,2008-07-18,G,M,N,C
29633610,Сын Врага,66107b6029d32069ba6c7afc0e1b4d85315f2b27d571fbfb342065ac28cf46ef,[],+,729+,['Александр Лестер Гросхелл “Меченый”'],ru,372,1/1,0,2,0,6,2008-07-30,G,G,N,C
29631561,Выбор,66107b6029d32069ba6c7afc0e1b4d85315f2b27d571fbfb342065ac28cf46ef,[],+,360+,"['Райде Асато', 'Лий']",ru,608,1/1,0,1,0,5,2008-08-02,G,G,N,C
