id,title,author_hash,fandoms,fandom_tag_ids,general_tag_ids,unknown_tags,language,words,chapters,comments,kudos,bookmarks,hits,date,rating,category,warnings,status
3073163,"Baby, It's Cold Outside",7adb5d48e9c9b15bbf6e7e5c03bb357a6bccfd671f029275637f7f5f5a3a75a4,[],0+2+1+,0+194+,"['but not really', 'Protective Derek', 'Sick Stiles', 'except not really']",en,767,1/1,8,405,35,6719,2015-01-01,G,M,N,C
3073409,"Fin de un año, Un año nuevo!",2d460e24ce592b7611e2b1309db78d9157084cd9ce4ee3714ccd107fdc3c44c1,[],36+46+68+5+3+19+13+,+,[],es,4419,1/1,0,12,2,279,2014-12-31,G,M,N,C
2699594,It's Time,9b9109842d45341e001186f7334e36057f6f01ffe12a84b875c750ce4824934d,[],37+107+96+39+751+28+1+2+5+38+44+13+31+14+298+21+9+4+3+11+19+16+62+456+111+24+335+3459+77+251+,11+,"['Stiles Stilinski/Derek Hale', 'Lydia Martin/Aiden', 'Jordan Parrish/Camden Lahey', 'Brett Talbot/Liam Dunbar', 'Garrett/Violet', 'Sheriff Stilinski/Melissa McCall', 'Scott McCall', 'Sheriff Stilinski', 'Garrett (Teen Wolf)', 'Kitsune Danny Mahealani']",en,23411,10/12,47,149,20,4312,2015-01-01,M,U,V,W
3073949,Nature Vs Nurture,21db0ca368ac1c1ec9f7c3917b95283087f4234277d6f91bed01aa19018aea08,[],153+1234+147+73+2+14+3+,119+633+15+27+64+99+,[],en,1845,1/1,11,203,22,8244,2015-01-01,E,HU,N,C
3074138,Body Shots with a Twist,e37b86f893846ff8204b68fd6e00275b600f68dee738c2798020cde06cbf3823,[],107+38+21+,995+4525+,[],en,1095,1/1,1,23,2,909,2015-01-01,M,M,N,C
3074477,Angels,43161d38bea98989108ce41c3f2cc3e66c7464bfbab1fa47bf407913c3bdcac7,[],95+3+31+,+,"['lydia is seventeen', 'some innocent kissing', 'in the art room', 'in the middle of the night', 'some canon divergence', 'i guess?', 'this is suppose to take place before 4x09', 'but after Muted', ""i always thought it'd be interesting that if Lydia's paintings maybe explored more into her powers"", 'this is something like that', 'excessive use of tags bleh']",en,2991,1/1,4,45,3,747,2015-01-01,T,H,N,C
3075152,Do They Know It's Christmas?,fad50b349215b3f4c4307fe936c831db836c7e20c83005861e5db110521d8088,[],0+,21+726+,['holiday fic'],en,1740,1/1,2,85,7,956,2015-01-01,T,M,N,C
3075185,"1 is okay, but I still need the other 11",222958262331db880b075e7046b551dc06e477b78a7a980b1aac6f9cb5fb8918,[],0+2+1+18+19+4+26+14+,711+188+1919+,"['Scott McCall', 'Sheriff Stilinski', 'sterek', 'Alternate Universe - No Hale Fire', 'Alive Hale Family', 'Derek and Stiles are Mates', 'White Collar Cameos']",en,2301,1/1,6,423,54,4343,2015-01-01,N,M,C,C
3075254,"Good Vibration, Sweet Sensation",e48d447f3973d1de6e239e83b1239a947b66d25856f12449a0a728dbbefa81b0,['Don Jon (2013)'],0+129+28+2347+313+37+2+26+18+11+15+5+9+31+32+55+1+10+6+40+220+359+,240+58+199+5916+592+3294+575+811+379+2535+148+66+54+,"['Papa Hale/Talia Hale', 'Scott McCall', 'College Student Kate', 'pregnant Laura', 'Alternate Universe - No Hale Fire', 'Top Derek', 'Stiles Wears Glasses', 'Movie Spoilers', 'Inspired by a Movie']",en,16292,2/2,16,331,55,9591,2015-01-01,E,FHM,N,C
3075674,Left In Pieces (There For Days),503698252e214d5e56d5ae6d37f79a25101690d0773bfd5eae3c34c15a0ed20f,[],6+,9+548+2482+265+,"['Teen Wolf Cast', 'Almost every character besides Allison dies', 'violent imagery', 'Homicide', 'Allison Lives']",en,1023,1/1,0,8,0,112,2015-01-01,N,G,VD,C
3075770,Take A Sip (And Let's Get Drunk),055c6ffa09b71c83c0078a1dad72b6868e40d895076203b17a7051c1de2dbe7e,[],0+2+1+8+9+,240+,"['Drunk Derek Is Surprisingly Chatty', 'Alternate Universe - Work Together']",en,622,1/1,2,114,7,1016,2015-01-01,T,HGM,N,C
3075929,Counting Down...,055c6ffa09b71c83c0078a1dad72b6868e40d895076203b17a7051c1de2dbe7e,[],0+2+1+8+,240+,['Alternate Universe - Work Together'],en,326,1/1,2,76,2,886,2015-01-01,G,M,N,C
3076130,Bones,c5f1f3a16a0928abcd7b5a4383111d4392b97aa6cec0caf7ff114c730ce5955c,[],0+2+1+,8+58+240+27+29+,['College Student Stiles'],en,1614,1/1,3,315,31,5539,2015-01-01,E,M,N,C
3077048,The First and Last of Your Kind,0484edf543b38277f01778a8d87f48cf55bf01ef67daa170c56356450d15ec66,[],30+294+,47+217+30+,"['Omega Scott McCall', 'Alpha Stiles Stilinski']",en,5157,1/1,11,665,102,9820,2015-01-01,E,M,N,C
2119140,Gamers,1df4a986694f175dea048e1073122d8a86853c07dbff7dfa35e83061410a3718,[],1+19+16+13+2+,+,"['Scott McCall', 'Stiles is not straight']",en,448,2/?,0,5,1,203,2015-01-01,N,0,C,W
1975131,Reasonable to Assume (Podfic),026ce7caa9b15ce2c57a6029523babdf82d3f599b7934e25d49d08623a1efc8a,[],0+2+1+,3423+766+165+130+554+1550+949+1793+2682+200+782+,['families'],en,129,8/?,99,89,24,7840,2015-01-01,E,M,U,W
2805659,Tracks in the Snow (Led Me to You),25cd4fa22d9978a817648de786c4d4256f9d1e07b6eb9efd295a261d9539982a,[],96+16+19+1+2+6+163+,357+240+124+514+38+0+916+4005+2573+1166+765+,"['Scott McCall', 'Implied Derek Hale/Stiles Stilinski', 'Allison and Kira are BFFs', 'Kira POV', 'Derek and Stiles Being Idiots', 'Alive Laura Hale']",en,4877,1/1,18,86,19,904,2015-01-01,G,FHM,N,C
2812619,sugar and spice,72793416ac3572fdca389670abb43431a7b4ff1e2bc45b12681b19aa6368c48e,[],530+3+16+,226+3576+124+38+,[],en,3853,1/1,12,97,24,955,2015-01-01,G,F,N,C
3073025,smoke and mirrors,3cd3ea577d506c913ed42a399144c4bbff6189edccb3cd476ca981a457660b45,['His Dark Materials - Philip Pullman'],225+30+6+2+3+1+16+,816+453+7103+4993+77+,['Scott McCall'],en,9338,9/?,19,53,10,1152,2015-01-01,M,HM,N,W
3073307,New Year's,62cc8109cce81810501165d8b08bc2841a7e9002cd4870fc60166f2cc9989ff8,[],107+38+21+,+,[],en,1081,1/1,1,32,5,1234,2015-01-01,E,M,N,C
3073628,The Shortest Stilinskicest Sterek Fic Ever Because Stuart Stilinski is Irresponsibly Turned On and Sick of Your Shit and is That Derek in Wolf Form? What the Fuck?!,701e07cf803c0d8e6133ad1a21dd01245637a963561ee0b146df4da95d9b43ba,[],0+791+137+6835+6560+425+1+2+5+273+,38+168+217+27+2835+,"['(kinda they share a bed)', 'Sheriff Stilinski', 'pre stusaac', 'STUSAAC', 'stilinskicest', 'stilinski incest', 'deaton is a terrible doctor', 'or deaton may be an amazing doctor', 'or deaton is an amazing doctor/troll', ""i'm thinking a little of all three"", 'LITERALLY']",en,2732,1/1,40,241,23,15874,2015-01-01,E,M,C,C
2729453,By significant and strange do you mean hopeful and optimistic?,fe70040a5bf2e35e0667ccf6d00ae70808dba99f4b5cd9a6eeaa71306450b218,[],0+22+27+63+4+18+15+5+92+157+38+1355+1077+,43+102+173+,"['Alternate Universe - Hogwarts', 'Werewolf Derek', 'headmaster peter hale', 'Stiles is Legal']",en,19425,3/?,9,161,14,1894,2015-01-01,M,HM,C,W
3078902,Meet Cute,c796519974ed3bf8893203130ca0c339335654d4677c1854519a4ac83b92e8df,[],0+68+36+41+75+664+1+2+18+21+14+3+10+6+,4879+10+1014+,"['Scott McCall', 'Sheriff Stilinski', 'Lupin', 'alternative universe - Teen Wolf (TV)', 'Harry Potter References', 'sterek']",en,2277,1/?,1,15,1,649,2015-01-01,M,MO,C,W
3078980,Not fair,6378bd429699c4c4bb5d333e7abd7426c23020769c8d25693266c6516e095c50,[],0+2+,2+,['Major Character Death Mentioned'],en,558,1/1,6,31,2,885,2015-01-01,G,M,D,C
3079094,Life without Derek,6378bd429699c4c4bb5d333e7abd7426c23020769c8d25693266c6516e095c50,[],0+94+1+,2+4307+,['Major character death - Freeform'],en,977,1/1,13,48,2,1111,2015-01-01,G,M,D,C
3080243,"New Year's Eve, 2024",3385352f4f4eb0485bb8a4541bc17a0b1bfd15c8acc0869e32ba054d735b1773,[],0+46+,38+926+36+179+,"['long term separation', '(background Scira)']",en,1332,1/1,11,141,11,1387,2015-01-01,T,M,N,C
3080666,and our hearts find home on christmas,db59e3da91d2c58514218539105fd49049cfb3112b0cc3ac8de7eb591c5c3d1d,[],0+2+1+,21+621+36+0+,"['Sheriff Stilinski', 'Christmas fic', 'Awesome Sheriff Stilinski']",en,1922,1/1,6,225,27,2159,2015-01-01,G,M,N,C
3080483,Not Just Another Tuesday,c4a3affd3810cdc5c78a756021b237b05f5570508a60a155c0b26a8cfaf31797,[],0+,13+,"['Stiles got kidnapped', 'Derek is here for the rescue', 'and for the snark', 'actually pure crack']",en,2112,1/1,48,540,69,4284,2015-01-01,T,M,C,C
3081020,The Creeper Uncle Caper,2dc50190c13c3e51dec7be467dd725601d2175c6cb6019a639ab54c9616f225e,[],211+12+2+4+,841+,"['text fic', 'Humour', 'violent threats']",en,440,1/1,6,107,10,2293,2015-01-01,N,0,N,C
