id,title,author_hash,fandoms,fandom_tag_ids,general_tag_ids,unknown_tags,language,words,chapters,comments,kudos,bookmarks,hits,date,rating,category,warnings,status
17250956,The Northern Way,17a40603a53e04fe78045ef5ebb9d5905faa7b7f84274e479f93566fecf91929,[],0+2+1+8+3+484+1102+,240+226+,"['Sheriff Stilinski', 'Fake/Pretend Royalty', 'Shameless Self-Indulgence', 'Vaguely Medieval AU', 'But with Indoor Plumbing', 'and even more vague geography']",en,20512,1/1,124,2724,496,23398,2018-12-31,G,M,N,C
17192819,Savior,88a9f963d9ba81042e497958abd27ab5ecc06a1372c93b6b94bed3cde8095144,[],26+1+2+18+4+8+3+10+14+21+1831+5+6+9+12+11+52+32+15+63+29+71+255+35+20+,2120+844+1631+104+530+564+,"['The Hale Pack', 'Vanessa Hale', 'Papa Hale', 'Sheriff Stilinski', 'The McCall Pack', 'BAMF Stiles', 'Hurt Stiles', 'Stilinski Family Feels', 'Sheriff Stilinski Finds Out', 'Hale Family Feels', 'The Hale Pack - Freeform', 'More tags to be added', 'Alpha Talia Hale']",en,4186,2/?,30,198,45,1967,2019-01-01,T,HG,D,W
17252939,I Want to Be (Beneath Your Skin),8b06557d7d99717c3c6a45646bf3055163ace5adb16b464d4a0adb516eb64fa8,[],124+113+2+4+1+29+1957+1721+1659+1481+,11+8+81+241+1128+213+1403+60+492+106+54+15+331+838+1587+93+1269+,"['(Mentioned Lydia Martin)', '(Mentioned Kira Yukimura)', 'Alpha Peter Hale', 'Beta Derek Hale']",en,6096,1/1,101,1973,330,22041,2019-01-01,E,M,N,C
17253128,Happy 2019,cd2f7ed132dfe3a7dca0bc8de55f7e144b6ef72f1ace5d0b1d2875ce6164af6d,"['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia', 'Teen Wolf (TV)']",3+1+8+2+,1845+,"['All familial stuff!', 'Lance (Voltron)', 'Pidge (Voltron)', 'Keith (Voltron)', 'Midoriya Izuku', 'Yagi Toshinori | All Might', 'Uraraka Ochako', 'Bakugou Katsuki', 'Todoroki Shouto', 'The Pack (Teen Wolf)', 'Balldrop']",en,292,1/1,0,5,0,161,2019-01-01,G,G,C,C
17254061,Just Keep Breathing,5710c9f18fa503ce2b31ef5d1e70cc286be421475ab5eeefa30c0f43d1800600,[],0+2+1+,32+166+5217+,"['Scott McCall', 'Braeden', 'Kate(Mentioned)', 'Sheriff Stilinski', 'Peter(Mentioned)', 'Malia(mentioned)', 'Liam(Mentioned)', 'feeling confessions', 'Berserker attacks', 'Aztec church', 'worried Sheriff', 'Reclusive Stiles', 'Stiles POV', 'First and Last Kiss']",en,1823,1/1,3,25,4,516,2019-01-01,M,M,D,C
726329,Remember Who You Were,faae04313b61292cad50d278d957706514aacf4747b4a8e92390e99033124cd2,[],0+22+776+33+14+151+5+,605+984+36+489+108+110+6+375+122+159+,"['Sheriff Stilinski', 'Rape/Non-con References', ""If it's bad I'm sorry"", 'Not really sure what else to tag']",en,246856,75/?,1185,1362,326,81595,2019-01-01,M,HMG,VRU,W
17254100,When Your boyfriend Brings Home a Baby,a5a74c14ef7593dc7fb0dfff72afe6985f9f58a48c0042d7f9510ba44616672d,[],23+17+13+98+2242+,48+796+429+1289+108+,"['The Sheriff', 'Noah Stilinski', 'Theo and Liam are living together']",en,3446,1/1,4,94,4,1295,2019-01-01,G,M,C,C
17254190,Nothing Butt the Truth,a22f27f7bd7d8e2043e2f25d20d16a1f820762bdbe3680ca599eab5cd3471353,[],0+1+2+45+,35+11+,"[""Stiles's mouth gets him in (and out of) trouble""]",en,100,1/1,10,60,3,549,2019-01-01,T,M,N,C
17254700,PDA,48192cd6fe9a9dc3047cf67a9a8b4be203da0af19962ccfa55ff5bfe9556a24f,[],23+13+17+,926+1919+0+16+808+,"['PDA', 'Thiam', 'might be crackish', 'Not really though']",en,1311,1/1,2,189,7,1800,2019-01-01,G,M,CN,C
4857947,Riders On The Storm,6090d7d299497e0c9b8918bbdaeba3fb1c1967df2c7ab898644597d991d9af6c,[],27+3088+,2161+310+1842+,['Episode: s06e10 Riders on the Storm'],en,335,1/1,0,40,3,833,2019-01-01,G,H,C,C
11963433,Sipping Poison,d1f49395a559ff1c179333593b9ffe7081a7eb7ccb1f25ef436c7108de88f9d5,[],203+3546+38+10+293+,1872+10+184+173+121+26+1066+461+101+90+83+134+535+219+396+2060+9020+410+696+460+166+3347+319+21+1764+13+124+299+337+1189+1871+4720+926+1845+1919+36+,"[""Ethan's POV"", 'Jackson is in London', 'Ethan Moves to London', 'Kanima Venom', 'original lore', 'Hurt Ethan', 'Kind Ethan', 'Narcissistic Jackson', 'Helpful Jackson', 'Werewolf Jackson', 'Kanima-Werewolf Hybrid Jackson', 'Emotional strength', 'Strong Ethan', 'Survivor Ethan', 'Danny Wants Ethan and Jackson to be Happy', 'jethan', 'First Christmas Together', 'Christmas songs', 'Sad Holidays', 'Memories of Dead Family', 'memories of abuse', 'Depressed Ethan', 'depressed jackson', 'Emotional Resilience', 'Jethan Christmas', 'Jethan New Years']",en,15965,5/5,176,379,46,6322,2019-01-01,M,M,C,C
16222028,The Last of the Titans,80e038254a5e6621f97bacd0e53eefc9cb7fe8b8397ba53128196a1c81672c60,"['Marvel Cinematic Universe', 'Agents of S.H.I.E.L.D. (TV)', 'Teen Wolf (TV)', 'The Avengers (Marvel Movies)']",483+1+72+175+40+,6000+691+471+4012+5523+69+15+27+48+,"['Wanda Maximoff/Vision', 'Gamora/Peter Quill', 'Scott Lang/Hope Van Dyne', 'Lance Hunter/Bobbi Morse', 'Leo Fitz/Jemma Simmons', 'Steve Rogers', 'Tony Stark', 'Bruce Banner', 'James ""Rhodey"" Rhodes', 'Natasha Romanov', 'Clint Barton', 'Sam Wilson', 'Vision', 'Peter Parker', 'James ""Bucky"" Barnes', 'Wanda Maximoff', 'Pietro Maximoff', 'Hope Van Dyne', 'Scott Lang', 'Carol Danvers', 'Stephen Strange', ""T'Challa"", 'Valkyrie', 'Hogun', 'Volstagg', 'Fandral', 'Peter Quill', 'Gamora', 'Drax the Destroyer', 'Rocket Raccoon', 'Groot', 'Mantis', 'Nick Fury', 'Maria Hill', 'Phil Coulson', 'Melinda May', 'Sharon Carter', 'Grant Ward', 'Daisy Johnson', 'Lance Hunter', 'Bobbi Morse', 'Alphonso ""Mack"" Mackenzie', 'Leo Fitz', 'Jemma Simmons', 'Thanos', 'Ebony Maw', 'Black Swan - Character', 'Proxima Midnight', 'Supergiant', 'Black Dwarf', 'Corvus Glaive', 'Avengers - Freeform', 'Guardians of the Galaxy - Freeform', 'SHIELD', 'Asgardians - Freeform', 'The Black Order - Freeform', 'The Cull Obsidian', 'Top Steve Rogers', 'Infinity Gems', 'Infinity War', 'Infinity Stones']",en,29484,3/3,21,760,176,24653,2019-01-01,M,HGM,C,C
16806049,January Prompt 01: Make,5f9ccbbc9ea3f0ab019323985eeec0621eb89ab6f5034750e93a0d8ad8c0a736,[],2+18+,661+341+2039+47+72+0+,"['pre Derek Hale/Stiles Stilinski', 'Background relationships - Relationship', 'original child character', 'mentions Stiles Stilinski', 'flash!fic', 'Alive Hale Family', 'Alpha Derek Hale', 'Omega Stiles Stilinski', 'Alpha Laura Hale', 'Precocious Child Hale']",en,672,1/1,26,338,11,2974,2019-01-01,G,M,N,C
17090834,leaving (going) home,e7a8aa2df7e5d0b233da615af4e7fef148bec39aef1709da0a80391ad0316563,[],0+1+8+,3585+,['Sheriff Stilinski'],en,100,1/1,4,27,0,517,2019-01-01,T,M,C,C
