id,title,author_hash,fandoms,fandom_tag_ids,general_tag_ids,unknown_tags,language,words,chapters,comments,kudos,bookmarks,hits,date,rating,category,warnings,status
28466259,Full Moon Ficlet #413 - Renewal,e8e52c7f9aa67aadc6df5e473415d7978d95b11b884c63b059df94089fb689a7,[],0+36+2+1+,9+179+8+374+646+2077+96+,"[""Don't copy to another site""]",en,663,1/1,10,108,7,1045,2021-01-01,G,M,N,C
28466739,Peter Hale loves his Mischief,e82e200894229a5ceda444667c08bf8b715839c4d615b9fc9ac189eadbf1b789,[],7+4+1+2+60+772+,47+283+1145+1181+,"['Alpha Peter Hale', 'Omega Stiles Stilinski', 'BAMF Stiles', 'Bad Parent Sheriff Stilinski', 'Good Parent Sheriff Stilinski']",en,11752,2/2,24,1328,245,14023,2020-12-31,E,M,C,C
28468128,Quiet Alcove,66302dbaa7579c81ad9d5d26261bbdbcd25fee29891c17c73435f71756edebbc,[],33+10+3+21+,926+3142+1919+,"['Jackson & Lydia & Danny', 'Video Chat']",en,1445,1/1,0,5,0,43,2021-01-01,T,H,N,C
28096698,31 days of Christmas,460afdefe5911b2c24d725e105cdd1f7091598fd947cbc27205d20d2c386ba14,[],0+7+113+37+95+68+96+1+2+4+8+5+3+16+19+14+15+13+34+31+40+71+305+389+521+917+,10+15+27+60+69+148+257+404+463+241+172+1061+142+334+200+628+195+49+13+53+81+106+54+2857+420+373+826+1886+1098+2+0+578+1028+67+530+844+851+,"['Sheriff Stilinski', 'Scisaac - Freeform', 'Lots of Sex', 'Way too much sex', 'like a lot', 'lots of gay', 'peeing', 'sterek', 'Steter - Freeform', 'Stisaac friendship', 'HaleCest', 'Scott McCall is an idiot in a good way', 'gay relationship', 'cheating- not really', 'Stiles smells beautiful', 'possessive wolves', 'Blowjobs', 'handjobs', 'bottom!Derek', 'Bottom!Stiles', 'Top!Derek', 'sub/dom', 'Isaac Lahey Is BAMF', 'extreme implications of scisaac', 'Stisaac Feels', 'Christmas fic', 'rimance', 'Hidden Feelings', 'Confused Stiles', 'Scott McCall feels', 'Crisis Sex', 'aggressive sex', 'AU', 'older/younger relationship', 'Sciles bromance', 'Scerek bromance', 'Isaac hates Malia', 'stiles loves shopping', 'Stiles is slightly feminine', 'Texting - a lot', 'Cuddling', 'Marrish', 'Melissa McCall and John Stilinski', 'pack meeting']",en,56729,31/31,55,340,83,16854,2021-01-01,E,FHMU,U,C
28469085,Lucky Bastards,1dfcbd27e8fe8f73c352f4c4865f42036f9ac1de230911b849d58eaccb6939b5,[],23+1220+13+17+62+10+34+185+258+443+,526+1293+501+240+,"['Josh Diaz', 'The Wedding Date AU', 'liam and brett are step brothers', 'past liam/jackson relationship', 'no beta we die like aiden']",en,21089,1/1,7,174,20,2001,2021-01-01,T,M,N,C
20670029,The Nemeton’s Shade,a81de5913150f71732f490a6b457cc9a845460132c1139d4a7e78aaffbf62e47,[],0+93+1301+695+514+1+4+26+24+32+52+69+244+,8583+137+356+422+32+9668+375+24+2650+,"['Sheriff Stilinski', 'The Hale Family (Teen Wolf) Lives', 'Deputy Noah Stilinski', 'I regret everything or nothing', 'What if Derek was the 16 high school kid and Stiles the emotionally damaged older guy?', 'A Burn so Slow you Wonder if it’s a Burn at All', 'Glacial Burn']",en,73966,14/?,702,1474,451,34417,2021-01-01,T,HM,N,W
28470183,All That Matters,4332a9df14a2579b888e4162c4ecf2769c296946217c183ac4a3a27a65719a18,[],23+13+17+,0+,"['Liam uses they/them pronouns', 'Liam is a graffiti artist', 'Theo is his partner in crime', 'soft boys in love']",en,1677,1/3,3,12,1,145,2021-01-01,T,M,C,W
20200180,Watching (Over) You,d7c018eefdc6cf8d886f15dbd82d7f89283a974d594b18d272c99d16453469bb,[],556+312+1217+36+93+41+1+55+11+9+2+4+8+6+5+194+,441+3184+53+150+104+79+,"['The Alpha Pack (Teen Wolf)', 'Sheriff Stilinski', 'BAMF Stiles', 'Good Alpha Pack', 'Or at least non-evil Alpha Pack', 'Stiles Searches for Erica and Boyd', 'Past abuse/torture']",en,48480,8/8,337,2569,545,34179,2021-01-01,T,G,N,C
28395957,Worth It,a72ae029d3f7f8cfc9a674468df668ae0558e134c1b4dccb267416e612988da2,"['Teen Wolf (TV)', 'Sarah Jane Adventures']",1+,33+9+,"['The Doctor (Doctor Who)/Rose Tyler', 'Rose Tyler | Bad Wolf', 'The Moment (Doctor Who)']",en,5652,7/7,0,33,3,418,2021-01-01,T,G,N,C
28474575,"new year, old feelings",7b65cf757a26e02563c158b6df9c4bc58f6a5653ab361617bd28b031b135c634,[],0+2+1+,926+1919+395+34+0+45+,[],en,1425,1/1,4,169,8,1077,2021-01-01,G,M,N,C
