id,title,author_hash,fandoms,fandom_tag_ids,general_tag_ids,language,words,chapters,comments,kudos,bookmarks,hits,date,rating,category,warnings,status
6401230,Not Your Hero,be0353b79d25a9fb885e4690689189c735fe82ce101cb77b41041ea019c9c192,[],,16522,en,24105,12/?,25,122,15,2314,2016-04-02,N,M,N,W
6465010,The Legend of Maira,099dfd4e352eb975f7b5e7120202a73bb9f335a40fc7912adcd15e54c07d1dcc,"['Percy Jackson and the Olympians - Rick Riordan', 'Percy Jackson and the Olympians & Related Fandoms - All Media Types', 'Greek and Roman Mythology']",,,en,4694,1/?,16,359,127,5985,2016-04-05,N,0,C,W
6472321,Shine in the Dark,f586f37075b14fe03711457a2ad8cd20faec4b1d0e6b4b9005c5590f0072b992,"['The Heroes of Olympus - Rick Riordan', 'Greek and Roman Mythology']",,3752+6647+2441+4249+5686+6+10+251,en,2498,1/1,4,84,15,1754,2016-04-06,T,HU,N,C
6478513,Pomegranate Voids,61d1c06b7ecc089a754e890d30df1b474e79cb5f9c4a3f85de8d05306a054a1b,[],,2008,en,73,1/1,0,3,0,51,2016-04-06,G,0,C,C
6492553,"with scarce my reason, with my fingers",0484edf543b38277f01778a8d87f48cf55bf01ef67daa170c56356450d15ec66,[],,26+10071+2255+12,en,879,1/1,0,46,2,659,2016-04-08,G,HG,N,C
6497863,Siempre lo mismo.,4d2dabbb30ea56c14ada658a3dfd76bd8d7bfe7abcd5e03a7ad21e472eeba471,[],,10449+11080+4653+2,es,486,1/1,0,18,0,444,2016-04-08,G,M,N,C
6519622,Iphigenia and the Minotaur,d1e5f6a7f720cea56ded347c08981c6db87bba51917c16e80b0d48f4cd14c1aa,['Theseus and the Minotaur'],,7067+5676+1185,en,971,1/1,3,116,11,5011,2016-04-10,N,H,CR,C
5037103,The Weight of Living,6605878dd304504658223a41d423674269caff036e0594904c8e2c3a7ec21973,"['Ghost - Mystery Skulls (Music Video)', 'Greek and Roman Mythology']",,112+94+21+1213+1742+1837,en,55374,27/27,59,109,12,1771,2016-04-10,M,H,VD,C
6544987,A peculiar matter,c7d3e8c44a73f0eb8503b42b691b38972ba59e5e1182189553fc163b78701766,[],,,en,892,1/1,2,36,4,1136,2016-04-13,G,HU,N,C
6560635,The Job Interview,f37922b8bc4bb0b27240462d4dec292cb8d1b841be20c82ea712abd9cd0a74ff,['Greek and Roman Mythology'],,714+1454+628+987+4048,en,2292,1/1,2,40,2,5920,2016-04-15,M,M,N,C
6565084,Two Variations on Galatea,edcf5e12eb7a00c2313fb25d961f109eaf2a865bb6bcc5ac867a6f5bad82e5a0,[],,455,en,1200,2/2,0,11,2,308,2016-04-15,M,H,VR,C
4870696,A Wing and a Prayer,4d72542fcf8188d5f2d9d4c95a0807285e24fd25606dd6f36e2ca2c6fdb3f1c2,['Greek and Roman Mythology'],,19+668+10+0+604+974,en,5914,4/?,11,44,4,780,2016-04-17,M,M,CN,W
6598753,The Poster Boy,f37922b8bc4bb0b27240462d4dec292cb8d1b841be20c82ea712abd9cd0a74ff,['Original Work'],,4048+714+987,en,2329,2/2,0,24,1,3651,2016-04-19,M,M,N,C
6600853,A Goddess' Gift,8170d0c6a81a504e6b8bb521c4f601592c64108c157fe0f5856d9c996cf6f6c5,['Original Work'],,8165+2441+4249+10824+4653+5278+6647+5709,en,2261,1/1,0,27,2,739,2016-04-19,G,0,N,C
6598825,Holding Contest at the Eerie Boar,f37922b8bc4bb0b27240462d4dec292cb8d1b841be20c82ea712abd9cd0a74ff,['Original Work'],,987+714+4048,en,4325,4/4,0,31,1,3574,2016-04-21,M,M,N,C
6620704,TRUTH SHOP,0206c0efac6e923bcddca01ceff4b1c2d1e07978f9210e0359cd3115afeea405,['Fairy Tales & Related Fandoms'],,,en,4446,1/1,18,18,3,279,2016-04-22,T,G,N,C
6621322,Meeting the Press,f37922b8bc4bb0b27240462d4dec292cb8d1b841be20c82ea712abd9cd0a74ff,['Original Work'],,714+4048+987,en,3447,3/3,0,21,1,2614,2016-04-24,T,M,N,C
6479179,The Trials of Being a Half Blood,7ff333a8a14cdabcd5ebf4b82846a9df2de4cc415d121ae2a7a79ea04d61cfca,"['The Song of Achilles - Madeline Miller', 'Percy Jackson and the Olympians & Related Fandoms - All Media Types']",,2670+244+188,en,30190,4/4,38,633,147,9380,2016-04-24,M,M,C,C
6650503,"brother, bull, and bar",d09cff83f03a40ac45645fe00fd9fac7b7b978bda70e2d0cd00637c32d26beb6,[],,7192,en,1420,1/1,2,20,2,331,2016-04-25,T,G,N,C
6664924,The Grace of Hera,c3bae957f4c42cc623143baaef9d63594dcc196a0dbd90dae73b6a0a7671e5f8,[],,3752,en,1565,1/1,1,41,2,839,2016-04-26,G,HU,N,C
6216133,My Mother's Tales,c3bae957f4c42cc623143baaef9d63594dcc196a0dbd90dae73b6a0a7671e5f8,[],,3752+7222,en,1944,2/?,1,57,0,1428,2016-04-26,T,HG,N,W
6655165,Cleaning,f37922b8bc4bb0b27240462d4dec292cb8d1b841be20c82ea712abd9cd0a74ff,['Original Work'],,1748+987+4048+1197,en,1902,2/2,0,27,0,3682,2016-04-26,M,M,N,C
