id,title,author_hash,fandoms,fandom_tag_ids,general_tag_ids,language,words,chapters,comments,kudos,bookmarks,hits,date,rating,category,warnings,status
29081616,That '70s Olympus,b68f4359ced5a566f4bd6e36f96e0722f2c9cce5c4d9306959370a0ab4b22376,[],12+10+5+81+16+4,8165+9118+5340+2793+617,en,5062,2/?,0,37,4,698,2021-02-01,T,HG,N,W
29096949,I'll follow you wherever you go.,f962d9156612a31f68042805b70e826dd2bb5fdf77abd6b6ddc3f408de4eed21,['Ancient Greek Religion & Lore'],0+1,11+935+3562+0+94+20+76+616+16+329,en,3818,1/1,36,358,32,2494,2021-02-01,G,H,C,C
29107146,icarus and apollo,e8fbe322364397935b5fc2d87a47eac4ad9f61e6fb4b27a0935e3b8c51ff75a9,[],64+4+34+56,2+245+18+107+332+363+251+196+72,en,1485,1/1,3,28,2,261,2021-02-01,T,M,VD,C
29120901,Scattering-Bright The Air,efbdb67a70e40ef007cdb7b02ce50e2b33d5a9ba9d6252ce0b3d9ce626e3fed0,[],233+8,732+3367,en,619,1/1,13,45,2,647,2021-02-01,M,F,N,C
28538463,Pace and a Fury Defiant,4ee31e67e04d5686695340dbad55b756f352d79c0d60ec8697e4b45a05291b3d,['Ancient Greek Religion & Lore'],15,2670+18+58+24,en,17196,8/?,110,234,33,4068,2021-02-01,T,M,N,W
29129931,"Hot Summer Nights, Mid-July",613c92e57f64d43b300962ee3a6bbb8d5b4b646130019cad0a3289545e11445c,"['The Song of Achilles - Madeline Miller', 'Ancient Greek Religion & Lore']",15,19+226+95+113+4482+2832+1884,en,2296,2/?,2,37,4,513,2021-02-01,N,FHM,C,W
29153340,she traded daffodils for dead kingdoms,cc2232e0361e65e108a4cc6a72170111d6545be19940b7200791518609d1e2be,['Ancient Greek Religion & Lore'],,3752+2441+4249+6647+4653+4517+3946+7003+10938,en,2135,1/1,10,21,3,233,2021-02-02,G,H,N,C
21429277,A Hunter's Demise,70e524f2b15e7c3032979c5de99be971af65b0bdf9b1a326bf6d99ce2e4fbbdf,[],149+823+150+28+841+541+13+10+5+4+12,143+6+670+250+863+1123+539+2777+99+9,en,25220,15/?,0,40,2,2949,2021-02-02,E,FHUO,R,W
29154576,Tension,57400c838b964a81e9788ba2ecb7c90478f60719bff35dfad9e8d17a834f6d54,[],131+46+21+12+8,172+191+1123,en,4291,1/1,5,131,10,2719,2021-02-02,E,U,N,C
29155557,Heartbeat,cc083e470efd360e3780ec2f4c8e274d1cd1e4e94c337e3a988db4a7b561b4af,"['The Iliad - Homer', 'Ancient Greek Religion & Lore']",252,2+151+267+269+500+18,en,2297,1/1,13,85,10,1245,2021-02-02,N,HM,CD,C
29135730,The Immaculate Conception of Madness,909897abc71b0086a4d1c6ece9a70871fd51de0437c543072d4e2c58b546141b,['Ancient Greek Religion & Lore'],,13+0+31+1142+65+1061+1255,en,2505,3/3,7,140,11,1682,2021-02-02,T,GM,N,C
29173212,A tale of Sirens,351591d478398116bee099316574e3a1b0feb70a1cf128053ab9e62722316161,[],185+210+440+14+0+1+22,,en,494,1/1,0,3,0,35,2021-02-03,G,0,N,C
29144898,At the end of the world,f962d9156612a31f68042805b70e826dd2bb5fdf77abd6b6ddc3f408de4eed21,"['陈情令 | The Untamed (TV)', 'Ancient Greek Religion & Lore']",1+0,11+3562+154+897+1975+2050+3617+5+39+929+140+44+51+15+54+637+27+257+366,en,4441,1/1,24,393,52,3930,2021-02-03,E,M,C,C
29165928,"Stars, hide your fires",c7d3e8c44a73f0eb8503b42b691b38972ba59e5e1182189553fc163b78701766,[],7+3,2934,en,200,1/1,4,37,3,619,2021-02-03,G,H,N,C
28640412,Flor del Inframundo,915b7372f468e161eaea8b3db52b1d2d59e520f9cf21af59e5c70513e42b5c6b,[],7+3+32+14,76+43+407+1350+108+1663,es,24684,16/16,0,21,3,536,2021-02-03,T,H,V,C
