id,title,author_hash,fandoms,fandom_tag_ids,general_tag_ids,unknown_tags,language,words,chapters,comments,kudos,bookmarks,hits,date,rating,category,warnings,status
9139606,[PODFIC] Arrangements,db90e18c5c20b580ab7b00e73ddeb991bc718c0e51dd4eb4387c1d722ba534e7,"['Supernatural', 'African Diasporic Mythology', 'Greek and Roman Mythology']",+,10202+33+75+864+2+10+0+11+9+554+130+479+1441+7318+3120+,"['Aziraphale/Crowley (Good Omens)', 'Castiel/Dean Winchester', 'Gabriel/Sam Winchester', 'Aziraphale (Good Omens)', 'Crowley (Good Omens)', 'Sam Winchester', 'Dean Winchester', 'Gabriel (Supernatural)', 'Castiel (Supernatural)', 'Bobby Singer', 'Zachariah (Supernatural)', 'Lucifer (Supernatural)', 'Michael (Supernatural)', 'Raphael (Supernatural)', 'Metatron (Good Omens)', 'Dresden Files References']",en,47,1/1,28,90,32,6590,2017-01-01,M,GM,V,C
9209846,Hades and Persephone,bc8862636ed3f91775ab2052e035dd962e368d9694dd1e4678df47070cc9e6e7,[],+,2441+4249+6647+4653+5709+3932+310+4725+49+,"['Hades and Persephone - Relationship', 'Various nymphs and woodland creatures', 'happy end', 'Hades and Persephone have a consensual and fully committed relationship', ""Eros does not support this union because he didn't shoot an arrow at it"", ""He is salty and he does not care for anyone else's opinion on this"", 'Persephone is trying to cover up her mothers slowly but surely increasing number of mistakes', 'Persephone is trying to augment her powers but is really struggling', 'She fears for the day when Demeter makes a mistake she cannot rectify', 'Demeter has no idea that she has a problem', 'Persephone and her nymphs and little woodland friends do', 'But not Dementer no', ""That's how well hushed Persephone has it"", 'She thinks the knowledge will upset Demeter and the stress may make her sicker', 'Persephone has been searching for a cure', ""She's consulted human physicians by posing as a worried mortal"", 'Persephone is also super salty about Zeus and his lack of being there as a father', 'She also despises Hera', 'Secretly of course because the world and her mother believes her to be a ball of sunshine', 'Fun fact about Persephone: she absolutely hates the colour yellow', ""Persephone would like to stop being 'dirt poor'"", 'She wants power and lands and wealth', 'She hates that the riches of the Earth are not for her but Hades', 'Demeter wants Persephone to perpetually be her young and precious daughter who needs her mummy', 'So even as an adult Persephone plays a role for Demeters sake', 'She is tired of her life', 'She is tired of being single', ""She'd like to have a little fun"", 'She wants to be respected by her peers', 'She really really really wants and needs more power', 'Although she just really wants to be free to live how she wants', 'She is also a realist and loves her mother', ""And so she's trying get more power to be able to support Demeter in her duties as well as do her own"", ""And now for Hades: he's a solid chap"", 'Fun and kind', 'He is happy as he is (or so he thinks)', 'THIS IS AN INCOMPLETE STORY', 'Power hungry Persephone']",en,1227,1/?,0,29,4,591,2017-01-05,N,0,C,W
9204689,Come Into My Parlor,c10202e553287db8eb232ba19b5b720c460d80f2d37f6e6fa2bda2fce20754c1,[],+,18+833+,"['Αράχνη | Arachne (Hellenistic Religion & Lore)', 'Minerva (Ancient Roman Religion & Lore)', 'Myth of Arachne Rewrite', 'Arachne by Ovid', 'No Gods', 'Implication of Madness']",en,623,1/1,0,4,1,93,2017-01-05,M,G,VD,C
9204788,Talaris,729d5a3faaf75a8ea018b5ea361bed552d23961fef45e36d11f9ad8eee0fe49f,['Greek and Roman Mythology'],+,963+609+2134+1647+1350+4686+1540+2460+2557+1171+622+1285+,"['Ἑρμης | Hermes (Hellenistic Religion & Lore)', 'Ἥλιος | Ἠέλιος | Helios (Hellenistic Religion & Lore)', 'Faster-Than-Light Travel']",en,1800,1/1,48,208,48,1241,2017-01-05,T,G,N,C
9239042,The Linaments of Heaven,f21c0b3a979368e98eb694f71501bed00e7d13501a09576a3f1b7133b70212ca,"['Solar System (Anthropomorphic)', 'Hellenistic Religion & Lore']",+,726+789+,"['Κασσιόπεια | Cassiopeia (Hellenistic Religion & Lore)', 'The Pleiades']",en,1048,1/1,3,9,1,189,2017-01-07,G,G,N,C
9248837,L'infortune des damnés,cf5dbbe751b3d40b2354bf7f93686e83c3b873b96f7dcbb791fd66c931cc3d32,['Greek and Roman Mythology'],+,7154+10212+2591+345+,[],fr,933,1/1,4,4,0,116,2017-01-08,G,G,N,C
8354089,Gods and Mortals,60cae87fc3eed7b9b44eaae77706532b765795d1926f235b2952f94f5dba459d,"['Mythology', 'gods - Fandom', 'Greek Mythology']",+,7578+6912+6318+7091+,"['Merlow', 'God of Doors and Gates', 'Janus God of Doors and Gates', 'Crepitus', 'Crepitus God of Flatulence', 'God of Flatulence', 'random scene kid', 'OCs - Freeform', 'OC', 'Original Story - Freeform', 'Original work - Freeform', 'Gods in the Making', 'Edgelords', 'Greek Mythology - Freeform']",en,6387,4/?,6,4,0,103,2017-01-10,T,0,N,W
9335552,Untitled,0484edf543b38277f01778a8d87f48cf55bf01ef67daa170c56356450d15ec66,['Greek and Roman Mythology'],+,2670+8+18+107+,"['Patrochilles', 'Achilles (Song of Achilles)', 'Patroclus (Song of Achilles)', 'Briseis (Song of Achilles)', 'Deidameia (Song of Achilles)', 'sassy! Patroclus', 'deidameia - Freeform', 'back off pls', 'pat loves his pizza', 'achilles is a major dork', 'so is pat']",en,1431,1/1,25,1641,145,14104,2017-01-15,T,M,N,C
9240437,Sandor Ascending,cea2963ac389592bb880961f41e043746dd59870c017f82db17c4e5845c5b235,"['Game of Thrones (TV)', 'Orpheus - Fandom']",+,+,"['Sandor Clegane/Sansa Stark', 'Sandor Clegane & Sansa Stark', 'Sandor Clegane', 'Sansa Stark', 'Orpheus|Sandor', 'Eurydice|Sansa']",en,1535,1/1,8,60,0,1155,2017-01-16,T,H,C,C
9352829,Nέμεσις,336ad24558360c239059173c234631072dff83e2aaeba5cf6875bdabb6c1f2c8,[],+,+,"['Ariadne (Greek and Roman Mythology)/Dionysus (Greek and Roman Mythology)', 'Ariadne (Greek and Roman Mythology)', 'Διονυσος | Dionysus (Hellenistic Religion & Lore)', 'Theseus (Greek and Roman Mythology)', 'Πειρίθοος | Pirithoos | Pirithous (Hellenistic Religion & Lore)', 'Ἀπόλλων | Apollo (Hellenistic Religion & Lore)', 'Arianna e Dioniso sono LA OTP mitologica', ""Gli déi dell'Olimpo sanno come divertirsi"", 'Nietzsche sarebbe fiero', 'p0rn with a little plot', 'Theseus being an asshole (but it is canon)', '(spero non ci sia troppo bashing su Teseo- pia illusione)', 'un sacco di riferimenti a miti vari']",it,2480,1/1,15,20,5,554,2017-01-16,E,H,C,C
9387008,Dreams of Hades,9307b9b4a3e2b2921cc7d574e7c9dbddde325d4f1a443c52677e3a734fbd8ded,['Greek and Roman Mythology'],+,32+430+,"['Severus Snape|Hades/Lily Evans|Persephone', 'Lily Evans Potter/Severus Snape', 'Lily Evans Potter & Severus Snape', 'Lily Evans Potter', 'Severus Snape', ""Things Harry Potter Doesn't Know"", 'Mary Potter Universe', '(mostly)', 'Mary Potter Universe Magic', '(even more-so than usual)', 'Death and Dying', 'Dying dreams', 'Life flashing before your eyes', 'Happy Ending?', 'Bittersweet might be a better term actually...']",en,31344,39/?,2,43,12,1063,2017-01-19,M,H,D,W
9443807,In Happiness and in Grief,0b86d2cc96fa6fde3a852398033c461bf836a10a6a1f554ec8560d039391c03d,['Greek and Roman Mythology'],+,816+33+2+1647+37+32+397+,"['Katsuki Yuuri/Victor Nikiforov', 'Katsuki Yuuri', 'Victor Nikiforov', 'Ἁδης | Hades (Hellenistic Religion & Lore)', 'Περσεφόνη | Persephone (Hellenistic Religion & Lore)', 'Orpheus and Eurydice', 'Greek Mythology - Freeform', 'Alternate Universe - Greek Mythology', 'Post-Episode 12']",en,1761,1/1,25,80,9,1286,2017-01-24,T,M,D,C
9298037,Ouroboros,beb942513440d063f6532e1aabe06df39f64c41fac776e8a5f67f15ba09a3b25,"['Fallout (Video Games)', 'Greek and Roman Mythology']",+,11589+12+43+433+,"['Charon (Fallout)/Female Lone Wanderer', 'Charon/Lone Wanderer', 'Ahzrukhal', 'Alternate Universe - Greek Mythology']",en,12038,3/3,12,77,3,909,2017-01-24,N,H,D,C
9063538,Home,ce279e75e5a2488511987e35ba2fac288dd5c2a964c97499bc269ac4c36aa7d6,"['Percy Jackson and the Olympians & Related Fandoms - All Media Types', 'Greek and Roman Mythology', 'Irish Mythology', 'Norse Mythology', 'Celtic Mythology']",+,355+2+79+94+,"['Minerva McGonagall & Scotch', 'Severus Snape & Vodka', 'Albus Dumbledore & Willfull Blindness', 'Also starring..', 'Sirius Black/Remus Lupin', 'Harry Potter', 'Hermione Granger', 'Draco Malfoy', 'Severus Snape', 'Minerva McGonagall', 'Albus Dumbledore', 'Hogwarts Staff', 'Hogwarts Students', 'Hogwarts Ghosts', 'Sirius Black', 'Walburga Black', 'Narcissa Black Malfoy', 'Lucius Malfoy', 'Hogwarts Founders Portraits', ""(technically they're tapestries....)"", 'Remus Lupin', 'Powerful Harry', 'Demigod Harry', 'Other Demigods - Freeform', 'lots of em - Freeform', 'Odin using his go to punishment', 'Zeus being a copycat', 'The Irish and Celtic Pantheons just do it for shits and giggles', ""They're the weird part of the family that nobody talks about"", 'Good Slytherins', 'Good Loki', 'ish', 'Good Malfoy Family', 'Manipulative Dumbledore', ""He isn't trying to be a douche"", 'but - Freeform', ""he's succeeding"", ""Odin's A+ Parenting"", ""Book 1: Harry Potter and the Philosopher's Stone"", 'oh yeah', 'AU', 'AU as Hell', 'poor severus', 'he needs a break', 'from these troublesome children', 'As does Minerva', 'But do they get a break?', 'Noooo', 'Sirius Needs a Hug', 'Good Walburga', 'Good Severus', 'As for the godly stuff:', 'the no-contact policy is essentially abolished', 'There is no Percy and Co. for they have not yet been born', 'Zeus is a bit less of a jerk than in PJO canon', 'Odin is no less of a douche than he has ever been depicted', 'and on that note', 'Loki Needs a Hug', 'Thor Is Not Stupid', 'odin is a terrible father', 'and aesir', 'and person in general', 'back on a Hogwarts note:', 'Gryffindor Draco Malfoy', 'Ravenclaw Hermione Granger', 'Slytherin Harry', 'Hufflepuff Neville Longbottom']",en,2485,2/?,12,171,37,2474,2017-01-25,T,GM,N,W
9485423,The Cliché Love Story,e40577994dddfa074aa8282f8f387bdca9506acb53c455f53391fd678d3338ee,[],+,+,"['Apollo/Artemis', 'Αρτεμις | Artemis | Diana (Greek & Roman Mythology)', 'Ἀπόλλων | Apollō | Apollo', 'ἔρως | Eros (Hellenistic Religion & Lore)', 'Ἀφροδίτη | Aphrodite (Hellenistic Religion & Lore)', 'Incest-ish']",en,2147,1/?,12,182,10,2927,2017-01-28,T,H,N,W
9485465,New Beginnings,e5ebcd1ac6ff6b0b0669095008d7abb181c7cd33f0cbcba45dbb7986ec40ade7,['Percy Jackson and the Olympians & Related Fandoms - All Media Types'],+,238+,"['Pluto/Original Genderless Character', 'Pluto (Ancient Roman Religion & Lore)', 'Κρόνος | Kronos | Cronus (Hellenistic Religion & Lore)', 'Περσεφόνη | Persephone (Hellenistic Religion & Lore)', 'Κέρβερος | Cerberus (Hellenistic Religion & Lore)', 'Ἁδης | Hades (Hellenistic Religion & Lore)', 'I wrote this for Latin so everybody goes by their Roman names', 'Yeah basically Kronos is a dick', 'Pluto is a shy and socially awkward metal head', 'Cerberus is his service dog', 'And he (Pluto) falls in love with the barista at the local Starbucks', ""I KNOW IT'S SO CHEESY SHUT UP"", ""I have a secret love for coffee shop! au's"", 'Charon is just Charon and he does nothing', 'Thank you that will be all']",en,1235,1/1,3,9,1,166,2017-01-28,T,O,D,C
9494147,Cold and Still,9ce93de2287f226a4fb0af8929c95b557ef6c259a99cc40fd272b8fee1439496,[],+,+,"['Pygmalion/Galatea', 'Pygmalion (Ancient Roman Religion & Lore)', 'Γαλάτεια | Galateia | Galatea (Hellenistic Religion & Lore)', 'sort of one sided', 'they have sex but its not what you expect', 'statue', 'petrification']",en,476,1/1,1,15,0,339,2017-01-29,M,HO,N,C
