id,title,author_hash,fandoms,fandom_tag_ids,general_tag_ids,language,words,chapters,comments,kudos,bookmarks,hits,date,rating,category,warnings,status
286414,To the Fairest,b8d8d176cfd179f1c7d0f8e2b6fbdfe1b9653ba139a62a673628fe93905f9290,['Greek and Roman Mythology'],,8315+26+192,en,794,1/1,10,315,19,4197,2011-12-01,G,G,N,C
287233,Lupercalia,2fed99ec05f38c84fc6fa7a6f5f671f4f4103489c380e2acdd307739fcd73555,['Greek and Roman Mythology'],,,en,3524,1/1,2,26,3,443,2011-12-03,G,G,N,C
291124,Making Myths,f28ff42cd917311376536330d65b1071a72e83164e9f1326919baef715330766,['Greek and Roman Mythology'],,33,en,3378,1/1,1,15,1,497,2011-12-09,G,U,C,C
293609,Tapestry,b181e8ba5d55df5814d1f1d46226fa6f1dba3b98ebcec6ff51e4dba5f4e5f97f,[],,181+1004,en,163,1/1,0,24,2,286,2011-12-14,G,G,N,C
294444,Fighting Fate,dd4b5c111f142822b3d384919088e3bf6bec96c7277921ab1df3d8d42e179501,"['The Iliad - Homer', 'Greek and Roman Mythology', 'Classical Greece and Rome History & Literature RPF']",,2670+33+48+638+2115,en,4984,1/1,18,304,49,6321,2011-12-15,T,M,N,C
295288,Giver of Wine,260179e49ccc56f48413788b31c653a54f81955e4531afcee0d7862e0df08010,[],,2944+370+6724,en,1318,1/1,9,88,19,1287,2011-12-17,M,O,N,C
296335,The Woosteriad,6c942a500398d5212fb8ca1631211db5e3ffd6bf34e398b52276d74c2476dfc6,"['Greek and Roman Mythology', 'The Iliad - Homer']",,11+812+2484+409,en,8400,1/1,30,49,10,3466,2011-12-19,G,FHM,N,C
297561,In Need of a Witness,2e8b3ae66ddf217ae18251f3ea91ba2eb6a673cb69c17e45b3738544d9a941b5,[],,402,en,1403,1/1,4,49,7,1146,2011-12-21,G,0,C,C
298283,Our Lady Of The Upside Down,dde3e32eca35b5d538e981ac5ee49b82ed62d4c895dbb340126d9bc866543572,['Greek and Roman Mythology'],,3752,en,3033,1/1,13,92,19,2792,2011-12-21,M,H,C,C
298422,A Spring with No Winter,994ff110075281807d9365f94fe6428ee719571dc884b6628fe64b3e6e1ef9f9,[],,3752+2441+4249,en,1231,1/1,8,168,24,2379,2011-12-22,G,H,N,C
298927,"The Death and Resurrection of Persephone, in stages",621215b73b0ba10bc7cb33815dbf0b6564514a52727aef952ada38b6354e1602,[],,1548+2813+2115+3385+391,en,5276,1/1,28,328,103,6558,2011-12-22,G,GU,N,C
300124,"blinded by my fate, i could not prevent your fall",47660db8a375d3882924339fb680a094d48103d6996cb26350ac854506768dad,['Greek and Roman Mythology'],,2670+276+6133+1308,en,1142,1/1,34,321,57,4584,2011-12-22,G,M,N,C
303843,The Fall,f1f175c353638e4bfb147839c1a99db1b24b1c78ee34f8473205cf27414fb5e0,[],,9429+206+437,en,4240,2/2,4,111,16,3055,2011-12-22,T,H,N,C
301409,The Dioskouroi,afdecd2e0cff6304c901cf314e776a031e73b918019001b4544411cc68eb3db7,[],,17108+11004+10325+15348+4653+2500+8804+1129+3216,en,2942,1/1,19,118,26,1343,2011-12-24,M,M,C,C
301886,Bubbly,3ba3f41742c53ed00729dd7624f1fb80274d24700526c96e3b102a6fc14cf5ad,[],,6834+9256+1854,en,2109,2/2,23,78,12,2235,2011-12-24,M,M,N,C
302028,Wine and Water,5e35fd5005ec59a93314fd89ebdcb7b4a51e9f3264edd1a48a48524b39d8e168,[],,,en,1052,1/1,11,303,54,5011,2011-12-24,T,H,C,C
302039,"And Still, I Love to Stand in the Light",a39a40a66fadf25b87627ceab891c4ba4c72280f625ff8df0d4b52fdb21c7797,[],,5157+1854,en,731,1/1,17,141,17,2016,2011-12-24,G,H,C,C
302256,A Night at the Seiketsukan Spa,5d5882babf2e68109dbab139a6c500910d0da6d9db711f98a080438e5b15b75a,[],,,en,509,1/1,2,13,1,435,2011-12-24,M,G,V,C
302845,"Ionic, Doric, Corinthian, Agony",85f5d1254034dc95fd96d373f7da3141019716bc92cc606d5809e5fedd572fea,[],,9118+6866,en,3146,1/1,5,98,15,2248,2011-12-25,M,H,C,C
302884,The Light of Our Reunion,a39a40a66fadf25b87627ceab891c4ba4c72280f625ff8df0d4b52fdb21c7797,[],,3752+5157+1854+18,en,793,1/1,7,135,8,2375,2011-12-25,G,H,N,C
303183,He Holds a God in his Thrall,0484edf543b38277f01778a8d87f48cf55bf01ef67daa170c56356450d15ec66,[],,17108+10325+11004+979+1647+276,en,1988,1/1,7,24,7,1094,2011-12-25,T,M,CD,C
306854,For the Fairest,2617a32c9ae0ba7b5d2d47c966d807f650d6d45ef8650e226063b94c7d8121ad,[],,4728+640,en,167,1/1,4,31,1,666,2011-12-29,G,G,N,C
307217,Darkness in Spring,90fd18d7f0cef7fa52e2833845efcd10eefae9ed64cbc9a07d36c576effd7593,[],,,en,726,1/1,5,41,4,1182,2011-12-29,G,G,N,C
308647,the holy light shines on the things you have done,a6436b7e8a93086433b9507cabb1f80897ef3b1baf3af1d9673dd5f64dc632ba,['Greek and Roman Mythology'],,,en,782,1/1,0,20,2,323,2011-12-31,N,H,C,C
