id,title,author_hash,fandoms,fandom_tag_ids,general_tag_ids,unknown_tags,language,words,chapters,comments,kudos,bookmarks,hits,date,rating,category,warnings,status
18580369,Channelling Ghosts,663193aea923a5992e05c779aad42a49f11f84042625a1651b3c36d9e94ad491,"['X-Men (Movieverse)', 'X-Men - All Media Types', 'X-Men Evolution']",+,7308+6841+3281+141+213+2655+2026+1086+1026+1494+352+2+809+254+4866+3992+3268+3718+792+1651+872+6396+1186+292+1640+258+1053+498+158+145+512+706+104+598+853+1247+2281+129+7+,"['Bobby Drake/Rogue', 'John Allerdyce/Bobby Drake', 'John Allerdyce & Bobby Drake', 'Bobby Drake/Other(s)', 'Rogue (X-Men)', 'Bobby Drake', 'John Allerdyce', 'St. John Allerdyce', 'Stress vomiting']",en,941,1/1,3,16,3,272,2008-01-03,N,HM,U,C
15761382,Jukebox Drabbles,0589e9975335b98749e93edb0553fdc16c519b7b114d133fc603a57cbafebb4c,"['House M.D.', 'Buffy the Vampire Slayer (TV)', 'Nip/Tuck', 'Animorphs - Katherine A. Applegate', 'Angel: the Series', 'Firefly', 'Guardians of the Galaxy (Movies)']",221+60+103+,66+677+13+495+439+69+668+201+173+,"['Elle Bishop/Adam Monroe', 'Robert Chase & Eric Foreman', 'Faith Lehane & Buffy Summers', 'Marco/Rachel (Animorphs)', 'Mohinder Suresh/Sylar', 'Adam Monroe', 'Elle Bishop', 'Eric Foreman (House M.D.)', 'Robert Chase', 'Faith Lehane', 'Buffy Summers', 'Liz Cruz', 'Christian Troy', 'Marco (Animorphs)', 'Jayne Cobb', 'Kaylee Frye', 'Malcolm Reynolds', 'Sylar | Gabriel Gray', 'Maya Herrera', 'Alejandro Herrera']",en,2708,10/10,0,10,0,377,2008-02-27,M,HGM,D,C
22192,Foundation,765e60eea47eeef76ba392fe71d8fcf250637b59d0343f21925c5bc683af0fb3,[],0+12+,+,"['Tony Stark/Pepper Potts', 'UST']",en,585,1/1,16,281,22,4539,2008-05-06,G,H,N,C
413668,Here and Now,a855534fbf0359fd450ee24519f709a2a27de9575f080d4b9bb9d6b0bd1a12b7,['The Avengers (Marvel Movies)'],525+5054+44+0+12+,63+4596+1832+5671+1356+,"['Jarvis (Iron Man movies) POV', 'Erotic Computing', 'Computer Love', 'Robotic Love']",en,299,1/1,11,208,17,4622,2008-05-07,T,HM,N,C
12506,Symbiote,50c66c7694ede659e761c4ec1234d1b194d746a6dbef72a24d20ea6885fd2031,[],0+,2849+,[],en,143,1/1,2,25,0,1163,2008-05-13,G,G,N,C
24656,Water,2e532d0e491741172aea502388ef7de4a1ac252aff06bbcbe38a6f47ab6d6c14,[],+,+,['Tony/Pepper'],en,2634,1/1,1,118,12,3246,2008-05-15,T,H,N,C
1745003,Miscellaneous is Always the Largest Category,fbe0a21c4654f6e5f3855a634b7c6ae7629ae5f5cebddc740c850c4fbc8c9cbd,[],0+12+,26+,[],en,941,1/1,9,73,9,722,2008-05-16,G,G,N,C
385342,13 Días,ca081296a82bfbc918158170fb26c0609e1eaa554d3745a81b9d47dd7777d926,[],18+0+12+,+,[],es,4618,1/1,0,17,2,339,2008-05-17,N,H,CN,C
480525,Night Thoughts,9b08d4db152d8b234259bd1281858db4e95dc8ff4247187fdfc6eb318ec71931,['Iron Man (Movies)'],0+,1527+13724+33+179+35+8+,"['Tony Stark/Chloe Sullivan', 'Chloe Sullivan']",en,270,1/1,1,10,3,497,2008-05-17,G,H,N,C
350651,This Is How It Works,cd44ce23b6e26faa720975b9db90299321556477ed9bf2fd0ad8ccb10616ed82,[],0+12+,+,['Tony/Pepper'],en,2094,1/1,14,153,21,4088,2008-05-20,T,H,C,C
